# x y z nx ny nz intensity label damage_type
-2.544641 22.585174 -0.646046 -0.866041 0.000000 -0.499974 0.500000 1 0
2.900574 15.337691 -1.490545 0.781777 0.000000 -0.623558 0.500000 1 0
0.999741 6.398693 3.378769 0.364291 0.000000 0.931285 0.500000 1 0
2.909348 42.924173 1.161944 0.993282 0.000000 0.115719 0.500000 1 0
2.236475 30.289593 -1.695489 0.664002 0.000000 -0.747731 0.500000 1 0
-0.334239 14.064667 3.221365 -0.138027 0.000000 0.990428 0.500000 1 1
-0.187598 12.851141 3.252052 -0.077002 0.000000 0.997031 0.500000 1 1
-0.142571 39.988071 3.370677 -0.055874 0.000000 0.998438 0.500000 1 1
-2.013439 50.078408 -1.719878 -0.620765 0.000000 -0.783997 0.500000 1 0
3.462451 9.606567 -1.110197 0.873126 0.000000 -0.487494 0.500000 1 0
3.118429 50.244541 0.188859 0.979944 0.000000 -0.199274 0.500000 1 0
-1.433079 71.020327 2.093332 -0.748320 0.000000 0.663338 0.500000 1 0
-2.221817 34.009688 2.361834 -0.822079 0.000000 0.569373 0.500000 1 1
3.078471 54.042096 1.310178 0.987708 0.000000 0.156308 0.500000 1 0
2.935870 58.426309 -1.180082 0.826050 0.000000 -0.563597 0.500000 1 0
-2.876742 28.179475 0.494254 -0.993534 0.000000 -0.113538 0.500000 1 0
-1.305794 10.152406 -1.719462 -0.456862 0.000000 -0.889538 0.500000 1 0
-2.916535 47.772595 0.285622 -0.983446 0.000000 -0.181202 0.500000 1 0
2.514462 6.634549 2.996206 0.756581 0.000000 0.653900 0.500000 1 0
0.235200 48.686779 3.371441 0.091901 0.000000 0.995768 0.500000 1 1
2.868282 53.360915 -0.999819 0.843988 0.000000 -0.536362 0.500000 1 0
-2.674872 30.070599 1.563950 -0.963710 0.000000 0.266951 0.500000 1 1
-0.138909 70.942196 3.146702 -0.059672 0.000000 0.998218 0.500000 1 1
2.575177 18.325842 -1.709147 0.713039 0.000000 -0.701124 0.500000 1 0
3.938113 7.780678 0.827579 0.999999 0.000000 0.001163 0.500000 1 0
-1.337371 -0.912923 -0.246381 -0.781016 0.000000 -0.624511 0.500000 1 0
-1.110632 71.443441 -1.687867 -0.404523 0.000000 -0.914528 0.500000 1 0
-2.498105 59.757585 -0.245597 -0.919414 0.000000 -0.393291 0.500000 1 0
-1.455348 45.832210 2.970984 -0.560917 0.000000 0.827872 0.500000 1 1
-2.083000 8.929687 0.115961 -0.946936 0.000000 -0.321421 0.500000 1 0
2.719896 42.359671 -0.900516 0.844691 0.000000 -0.535255 0.500000 1 0
3.191129 56.785069 -0.477361 0.926065 0.000000 -0.377364 0.500000 1 0
-1.265910 5.830233 2.221069 -0.671202 0.000000 0.741275 0.500000 1 0
4.478136 0.015027 0.869137 0.999947 0.000000 0.010302 0.500000 1 0
1.307063 40.491865 3.076281 0.501764 0.000000 0.865005 0.500000 1 1
2.900220 59.189204 2.052824 0.920647 0.000000 0.390396 0.500000 1 1
-1.957129 58.592067 -1.487809 -0.646294 0.000000 -0.763088 0.500000 1 0
-0.494579 54.161076 3.286235 -0.196855 0.000000 0.980433 0.500000 1 1
2.628284 46.670826 -1.160078 0.798267 0.000000 -0.602304 0.500000 1 0
4.175815 74.830009 1.184022 0.996284 0.000000 0.086134 0.500000 1 0
2.874699 61.709309 -1.469561 0.781823 0.000000 -0.623501 0.500000 1 0
2.775001 25.912266 1.866278 0.936035 0.000000 0.351908 0.500000 1 1
3.187704 69.735246 2.372913 0.899331 0.000000 0.437269 0.500000 1 0
2.998211 18.569278 -1.139212 0.836734 0.000000 -0.547610 0.500000 1 0
-2.713117 39.533799 -0.885835 -0.846152 0.000000 -0.532942 0.500000 1 0
0.415237 36.989612 3.346082 0.162391 0.000000 0.986727 0.500000 1 1
-1.397580 6.534130 2.106273 -0.736588 0.000000 0.676342 0.500000 1 0
-2.942124 45.796925 0.587510 -0.996812 0.000000 -0.079786 0.500000 1 0
-2.926286 47.243285 0.290232 -0.983828 0.000000 -0.179118 0.500000 1 0
2.029266 41.935741 2.593013 0.753605 0.000000 0.657327 0.500000 1 1
2.202558 20.626504 2.727926 0.756361 0.000000 0.654154 0.500000 1 1
3.781367 10.564934 0.004161 0.977348 0.000000 -0.211640 0.500000 1 0
-2.496479 23.764620 1.619834 -0.952650 0.000000 0.304070 0.500000 1 1
3.783735 68.280529 -0.278738 0.960126 0.000000 -0.279567 0.500000 1 0
0.378033 63.500844 3.369596 0.146837 0.000000 0.989161 0.500000 1 1
2.868544 46.031838 1.401036 0.980295 0.000000 0.197538 0.500000 1 1
-0.064984 24.089295 3.365268 -0.025553 0.000000 0.999673 0.500000 1 1
2.501559 31.964773 -1.341677 0.756189 0.000000 -0.654354 0.500000 1 0
-0.111962 36.967477 3.372141 -0.043879 0.000000 0.999037 0.500000 1 1
-2.829381 44.993689 -0.501477 -0.905680 0.000000 -0.423963 0.500000 1 0
2.508056 24.935804 -1.529208 0.729406 0.000000 -0.684081 0.500000 1 0
-1.373949 7.118591 -1.424165 -0.521638 0.000000 -0.853167 0.500000 1 0
4.315621 1.180097 -0.431741 0.960238 0.000000 -0.279183 0.500000 1 0
-2.857912 30.958449 -0.281585 -0.932755 0.000000 -0.360511 0.500000 1 0
-2.262105 26.335406 2.143880 -0.863560 0.000000 0.504247 0.500000 1 1
-1.971270 39.017128 2.636281 -0.735985 0.000000 0.676998 0.500000 1 1
-1.358150 32.911817 3.033504 -0.523493 0.000000 0.852030 0.500000 1 1
-2.156305 10.155952 0.612189 -0.995255 0.000000 -0.097301 0.500000 1 0
-0.988328 15.086231 2.939764 -0.423063 0.000000 0.906100 0.500000 1 1
-1.970123 30.727404 2.575896 -0.747094 0.000000 0.664719 0.500000 1 1
-0.375185 6.037877 2.998958 -0.169916 0.000000 0.985459 0.500000 1 0
-2.157280 12.996726 -0.594028 -0.835814 0.000000 -0.549012 0.500000 1 0
-2.979707 38.771828 0.711593 -0.999302 0.000000 -0.037363 0.500000 1 0
2.384776 64.049754 2.810481 0.768195 0.000000 0.640216 0.500000 1 1
2.374033 60.621075 2.698650 0.784656 0.000000 0.619932 0.500000 1 1
1.133734 16.176617 3.316229 0.413939 0.000000 0.910305 0.500000 1 1
-2.949033 33.946327 0.021803 -0.965020 0.000000 -0.262178 0.500000 1 0
3.653948 64.768913 0.631749 0.998633 0.000000 -0.052269 0.500000 1 0
-0.064181 22.610486 3.359465 -0.025295 0.000000 0.999680 0.500000 1 1
2.931552 37.260579 -0.259091 0.938131 0.000000 -0.346282 0.500000 1 0
-1.626600 8.396083 -1.168293 -0.632623 0.000000 -0.774460 0.500000 1 0
-0.063056 -0.605196 2.897160 -0.030387 0.000000 0.999538 0.500000 1 0
3.242426 20.699307 -0.339987 0.941283 0.000000 -0.337618 0.500000 1 0
3.247207 22.162344 -0.059504 0.964997 0.000000 -0.262261 0.500000 1 0
1.073350 50.682631 3.226470 0.407769 0.000000 0.913085 0.500000 1 1
3.061893 29.418976 -0.016540 0.964405 0.000000 -0.264430 0.500000 1 0
-2.788731 52.955350 0.683541 -0.998752 0.000000 -0.049945 0.500000 1 0
2.993676 48.631123 1.137321 0.994533 0.000000 0.104421 0.500000 1 0
1.816684 6.532108 3.279931 0.594537 0.000000 0.804068 0.500000 1 0
1.525844 24.788746 3.068056 0.562110 0.000000 0.827062 0.500000 1 1
-2.477631 45.310746 2.006925 -0.902280 0.000000 0.431151 0.500000 1 1
3.961206 5.784081 1.290870 0.993097 0.000000 0.117298 0.500000 1 0
2.790523 58.044785 2.140658 0.904260 0.000000 0.426983 0.500000 1 1
2.582658 0.341797 3.175845 0.739231 0.000000 0.673452 0.500000 1 0
2.931938 18.856314 1.994356 0.928632 0.000000 0.371003 0.500000 1 1
-1.546672 1.435155 -0.091525 -0.860785 0.000000 -0.508969 0.500000 1 0
1.861777 67.170230 3.182428 0.619454 0.000000 0.785033 0.500000 1 1
2.239949 73.231232 3.183498 0.688342 0.000000 0.725387 0.500000 1 0
1.431001 35.026003 3.023767 0.545123 0.000000 0.838356 0.500000 1 1
-1.307927 65.716912 2.590339 -0.594871 0.000000 0.803821 0.500000 1 1
-2.105751 11.906429 -0.573429 -0.833400 0.000000 -0.552670 0.500000 1 0
3.509746 16.256111 0.536267 0.996679 0.000000 -0.081425 0.500000 1 0
2.099290 8.602130 3.140545 0.671347 0.000000 0.741144 0.500000 1 0
-1.663914 9.928245 -1.258462 -0.624408 0.000000 -0.781098 0.500000 1 0
-2.472378 46.827474 -1.216648 -0.771383 0.000000 -0.636371 0.500000 1 0
2.952209 49.655609 1.346821 0.984621 0.000000 0.174705 0.500000 1 0
-1.382717 30.450538 2.999571 -0.536220 0.000000 0.844078 0.500000 1 1
-2.806827 52.809846 0.405494 -0.989117 0.000000 -0.147128 0.500000 1 0
-2.904841 30.032132 0.099885 -0.970385 0.000000 -0.241562 0.500000 1 0
2.474599 17.058320 2.618049 0.809460 0.000000 0.587174 0.500000 1 1
-0.718063 2.116508 2.541562 -0.385528 0.000000 0.922696 0.500000 1 0
2.741600 28.434885 -1.057973 0.824586 0.000000 -0.565737 0.500000 1 0
-0.036201 50.442537 3.370271 -0.014210 0.000000 0.999899 0.500000 1 1
-1.591157 74.967788 1.182112 -0.975465 0.000000 0.220155 0.500000 1 0
2.679876 57.346363 -1.489781 0.757055 0.000000 -0.653352 0.500000 1 0
-0.649271 21.878825 3.225029 -0.260937 0.000000 0.965356 0.500000 1 1
2.479982 32.892535 2.116769 0.886605 0.000000 0.462528 0.500000 1 1
3.106101 27.383217 0.774252 0.999877 0.000000 -0.015692 0.500000 1 0
1.238937 13.377492 3.323883 0.443913 0.000000 0.896070 0.500000 1 1
1.070201 35.076571 3.183355 0.412943 0.000000 0.910757 0.500000 1 1
2.666721 40.983389 -0.995485 0.826189 0.000000 -0.563393 0.500000 1 0
-0.754818 6.215665 2.755260 -0.363863 0.000000 0.931453 0.500000 1 0
-2.360588 59.382297 -0.746671 -0.832710 0.000000 -0.553710 0.500000 1 0
3.005579 35.580433 0.245135 0.982014 0.000000 -0.188806 0.500000 1 0
3.498997 64.244511 1.286241 0.991350 0.000000 0.131247 0.500000 1 0
