# x y z nx ny nz intensity label damage_type
-2.544642 22.585174 -0.646046 -0.866041 0.000000 -0.499974 0.500000 1 0
2.900575 15.337691 -1.490545 0.781777 0.000000 -0.623558 0.500000 1 0
0.999742 6.398693 3.376137 0.364617 0.000000 0.931158 0.500000 1 0
2.909351 42.924173 1.159980 0.993359 0.000000 0.115057 0.500000 1 0
2.236476 30.289593 -1.695489 0.664002 0.000000 -0.747731 0.500000 1 0
-0.334240 14.064667 3.216370 -0.138310 0.000000 0.990389 0.500000 1 1
-0.187597 12.851141 3.247481 -0.077145 0.000000 0.997020 0.500000 1 1
-0.142571 39.988071 3.355740 -0.056202 0.000000 0.998419 0.500000 1 1
-2.013438 50.078408 -1.719878 -0.620765 0.000000 -0.783997 0.500000 1 0
3.462451 9.606567 -1.110197 0.873126 0.000000 -0.487494 0.500000 1 0
3.118353 50.244541 0.188878 0.979944 0.000000 -0.199273 0.500000 1 0
-1.433078 71.020327 2.091646 -0.748757 0.000000 0.662844 0.500000 1 0
-2.221817 34.009688 2.353288 -0.823559 0.000000 0.567231 0.500000 1 1
3.076128 54.042096 1.307687 0.987813 0.000000 0.155644 0.500000 1 0
2.934413 58.426309 -1.178977 0.826065 0.000000 -0.563575 0.500000 1 0
-2.876743 28.179475 0.494254 -0.993534 0.000000 -0.113538 0.500000 1 0
-1.305795 10.152406 -1.719462 -0.456862 0.000000 -0.889538 0.500000 1 0
-2.916536 47.772595 0.285622 -0.983446 0.000000 -0.181202 0.500000 1 0
2.514464 6.634549 2.993916 0.756922 0.000000 0.653505 0.500000 1 0
0.235201 48.686779 3.358132 0.092380 0.000000 0.995724 0.500000 1 1
2.867975 53.360915 -0.999609 0.843990 0.000000 -0.536359 0.500000 1 0
-2.674873 30.070599 1.560213 -0.964056 0.000000 0.265700 0.500000 1 1
-0.138908 70.942196 3.143593 -0.059752 0.000000 0.998213 0.500000 1 1
2.575178 18.325842 -1.709147 0.713039 0.000000 -0.701124 0.500000 1 0
