# x y z nx ny nz intensity label damage_type
-1.878759 23.712564 -0.646046 -0.864676 0.048601 -0.499974 0.500000 1 0
3.215986 16.217770 -1.490545 0.781186 -0.030397 -0.623558 0.500000 1 0
1.064700 7.377686 3.371750 0.365104 -0.006430 0.930944 0.500000 1 0
5.187874 43.537454 1.156706 0.988059 -0.103704 0.113954 0.500000 1 0
3.395032 31.091199 -1.695489 0.662161 -0.049417 -0.747731 0.500000 1 0
-0.063991 15.070401 3.208044 -0.138695 0.004976 0.990323 0.500000 1 1
0.040782 13.851794 3.239864 -0.077345 0.002551 0.997001 0.500000 1 1
1.856252 40.933924 3.330845 -0.056488 0.005530 0.998388 0.500000 1 1
1.103197 51.193838 -1.719878 -0.616180 0.075304 -0.783997 0.500000 1 0
3.595192 10.515013 -1.110197 0.872848 -0.022041 -0.487494 0.500000 1 0
6.216997 50.735001 0.188909 0.972660 -0.119260 -0.199272 0.500000 1 0
4.747223 71.909443 2.088835 -0.738495 0.127885 0.662021 0.500000 1 0
-0.756057 35.151120 2.339046 -0.823156 0.068769 0.563634 0.500000 1 1
6.647033 54.480230 1.303535 0.979517 -0.129101 0.154534 0.500000 1 0
7.099406 58.811785 -1.177136 0.817835 -0.116489 -0.563539 0.500000 1 0
-1.856800 29.352672 0.494254 -0.991138 0.068963 -0.113538 0.500000 1 0
-1.157358 11.182734 -1.719462 -0.456701 0.012127 -0.889538 0.500000 1 0
-0.068561 48.997952 0.285622 -0.976823 0.113939 -0.181202 0.500000 1 0
2.583381 7.585421 2.990099 0.757366 -0.013763 0.652846 0.500000 1 0
3.168794 49.540204 3.335951 0.092537 -0.010998 0.995648 0.500000 1 1
6.356169 53.836185 -0.999258 0.836935 -0.108928 -0.536353 0.500000 1 0
-1.519039 31.236934 1.553985 -0.961991 0.071289 0.263612 0.500000 1 1
6.009082 71.611606 3.138410 -0.059009 0.010207 0.998205 0.500000 1 1
3.016864 19.197571 -1.709147 0.712285 -0.032793 -0.701124 0.500000 1 0
4.028975 8.694720 0.827361 0.999781 -0.020898 0.001107 0.500000 1 0
-1.337363 0.084323 -0.246381 -0.781016 0.000156 -0.624512 0.500000 1 0
5.137536 72.272399 -1.687867 -0.398521 0.069426 -0.914528 0.500000 1 0
1.914515 60.903007 -0.245597 -0.909812 0.132533 -0.393291 0.500000 1 0
1.161664 46.894152 2.939124 -0.563146 0.063051 0.823948 0.500000 1 1
-1.965117 9.974968 0.115961 -0.946672 0.022379 -0.321421 0.500000 1 0
4.941288 42.999408 -0.900516 0.840194 -0.087043 -0.535255 0.500000 1 0
7.119081 57.163737 -0.472612 0.917364 -0.127010 -0.377242 0.500000 1 0
-1.210256 6.847487 2.217434 -0.672073 0.010926 0.740404 0.500000 1 0
4.479342 1.001214 0.869017 0.999944 -0.002409 0.010275 0.500000 1 0
3.348223 41.292495 3.041047 0.505218 -0.050070 0.861538 0.500000 1 1
7.142952 59.570916 2.025683 0.912715 -0.131695 0.386792 0.500000 1 1
2.282655 59.666074 -1.487809 -0.639801 0.091388 -0.763088 0.500000 1 0
3.126393 55.064403 3.257973 -0.197337 0.026066 0.979989 0.500000 1 1
5.313494 47.267878 -1.160077 0.793131 -0.090405 -0.602304 0.500000 1 0
10.934289 74.665915 1.183151 0.980108 -0.178897 0.085928 0.500000 1 0
7.514507 62.046069 -1.469075 0.773128 -0.116294 -0.623496 0.500000 1 0
3.631043 26.713166 1.854297 0.935438 -0.060015 0.348359 0.500000 1 1
9.084338 69.864076 2.366523 0.887294 -0.150858 0.435833 0.500000 1 0
3.450637 19.419554 -1.139212 0.835826 -0.038966 -0.547610 0.500000 1 0
-0.746362 40.729313 -0.885835 -0.842215 0.081529 -0.532942 0.500000 1 0
2.130204 37.897317 3.307121 0.164195 -0.014891 0.986315 0.500000 1 1
-1.329835 7.555763 2.102693 -0.737409 0.013224 0.675317 0.500000 1 0
-0.319828 47.024270 0.587510 -0.990632 0.110829 -0.079786 0.500000 1 0
-0.139665 48.469634 0.290232 -0.977346 0.112752 -0.179118 0.500000 1 0
4.211072 42.650918 2.565488 0.754721 -0.077418 0.651463 0.500000 1 1
2.756153 21.500583 2.711245 0.758193 -0.039070 0.650859 0.500000 1 1
3.939064 11.456370 0.004161 0.976978 -0.026901 -0.211640 0.500000 1 0
-1.762425 24.894353 1.611476 -0.951913 0.056186 0.301172 0.500000 1 1
9.432285 68.342619 -0.278487 0.947097 -0.157653 -0.279556 0.500000 1 0
5.316202 64.186792 3.352596 0.146063 -0.022608 0.989017 0.500000 1 1
5.480813 46.610074 1.392457 0.974716 -0.109601 0.194718 0.500000 1 1
0.684102 25.075239 3.338356 -0.025780 0.001542 0.999666 0.500000 1 1
3.786619 32.731804 -1.341677 0.753861 -0.059285 -0.654354 0.500000 1 0
1.603163 37.922884 3.332790 -0.044383 0.004023 0.999007 0.500000 1 1
-0.296926 46.208016 -0.501477 -0.900256 0.098975 -0.423962 0.500000 1 0
3.303629 25.761547 -1.529208 0.728016 -0.045008 -0.684081 0.500000 1 0
-1.295288 8.141611 -1.424165 -0.521542 0.010079 -0.853167 0.500000 1 0
4.321206 2.154695 -0.431741 0.960225 -0.004977 -0.279183 0.500000 1 0
-1.634578 32.141838 -0.281585 -0.930057 0.070900 -0.360510 0.500000 1 0
-1.368275 27.460203 2.128358 -0.864303 0.056326 0.499808 0.500000 1 1
-0.057665 40.141123 2.607930 -0.737912 0.070516 0.671203 0.140000 21 4
0.014349 33.981501 3.001479 -0.527323 0.042666 0.848593 0.500000 1 1
-2.007474 11.208872 0.612189 -0.994904 0.026425 -0.097301 0.500000 1 0
-0.679701 16.117116 2.927053 -0.424846 0.016277 0.905119 0.500000 1 1
-0.766939 31.842894 2.551865 -0.749487 0.056720 0.659585 0.500000 1 1
-0.316218 7.040810 2.993189 -0.170330 0.002853 0.985383 0.500000 1 0
-1.922983 14.062979 -0.594028 -0.835351 0.027843 -0.549012 0.500000 1 0
-1.084959 39.991126 0.711323 -0.994822 0.094480 -0.037453 0.500000 1 0
7.375857 64.420290 2.789090 0.761393 -0.118871 0.637300 0.500000 1 1
6.839889 61.053236 2.662976 0.779323 -0.115162 0.615949 0.300000 20 3
1.483846 17.122465 3.299969 0.415838 -0.017013 0.909280 0.500000 1 1
-1.486055 35.148078 0.021803 -0.961682 0.080195 -0.262178 0.500000 1 0
8.737740 64.929224 0.632367 0.986416 -0.155733 -0.052245 0.500000 1 0
0.599212 23.598641 3.334569 -0.025506 0.001435 0.999674 0.500000 1 1
4.660623 37.938009 -0.259091 0.934242 -0.085336 -0.346282 0.500000 1 0
-1.521162 9.428653 -1.168293 -0.632465 0.014147 -0.774460 0.500000 1 0
-0.062871 0.391841 2.894598 -0.030423 0.000028 0.999537 0.500000 1 0
3.798368 21.519215 -0.339987 0.940027 -0.048603 -0.337618 0.500000 1 0
3.880628 22.968623 -0.059504 0.963530 -0.053184 -0.262260 0.500000 1 0
4.240695 51.417564 3.194851 0.409158 -0.050601 0.911059 0.500000 1 1
4.154731 30.167830 -0.016540 0.961877 -0.069780 -0.264430 0.500000 1 0
0.694787 54.161319 0.683502 -0.990522 0.127945 -0.049960 0.500000 1 0
5.901439 49.159782 1.132919 0.987748 -0.117261 0.102976 0.500000 1 0
1.883875 7.496118 3.273098 0.595512 -0.010677 0.803275 0.500000 1 0
2.314273 25.675908 3.043480 0.565276 -0.034749 0.824169 0.500000 1 1
0.087691 46.486580 1.989193 -0.899290 0.099556 0.425871 0.500000 1 1
4.015433 6.716812 1.289672 0.993003 -0.016034 0.117001 0.500000 1 0
6.879787 58.460228 2.114047 0.897095 -0.126947 0.423208 0.500000 1 1
2.584782 1.330540 3.172586 0.739692 -0.002358 0.672941 0.500000 1 0
3.397806 19.707359 1.985165 0.928594 -0.043927 0.368489 0.500000 1 1
-1.539603 2.441076 -0.091525 -0.860770 0.004985 -0.508970 0.500000 1 0
7.356729 67.567527 3.169922 0.613250 -0.100416 0.783480 0.500000 1 1
8.747321 73.448578 3.176768 0.678637 -0.121203 0.724404 0.500000 1 0
2.969620 35.856246 2.990601 0.548920 -0.047196 0.834542 0.500000 1 1
3.995911 66.640583 2.580400 -0.589523 0.094437 0.802213 0.500000 1 1
-1.906559 12.966061 -0.573429 -0.833007 0.025600 -0.552670 0.500000 1 0
3.861104 17.104101 0.536267 0.995838 -0.040931 -0.081425 0.500000 1 0
2.208431 9.550297 3.132616 0.672433 -0.015371 0.739998 0.500000 1 0
-1.521261 10.967268 -1.258462 -0.624196 0.016241 -0.781099 0.500000 1 0
0.263522 48.002088 -1.216648 -0.766388 0.087646 -0.636371 0.500000 1 0
5.981282 50.174731 1.339672 0.977872 -0.118508 0.172401 0.500000 1 0
-0.202078 31.521575 2.969977 -0.539939 0.040504 0.840729 0.500000 1 1
0.658100 54.018364 0.405494 -0.981011 0.126371 -0.147128 0.500000 1 0
-1.751244 31.215302 0.099885 -0.967738 0.071626 -0.241562 0.500000 1 0
2.860341 17.943390 2.605588 0.810648 -0.034870 0.584494 0.500000 1 1
-0.706502 3.118780 2.538607 -0.386082 0.002862 0.922460 0.500000 1 0
3.765681 29.215818 -1.057973 0.822562 -0.057736 -0.565737 0.500000 1 0
3.110163 51.315434 3.336601 -0.014292 0.001759 0.999896 0.500000 1 1
5.285908 75.837489 1.181262 -0.959663 0.175491 0.219659 0.500000 1 0
6.699650 57.784840 -1.489597 0.749761 -0.104827 -0.653352 0.500000 1 0
-0.025484 22.899840 3.202372 -0.262860 0.014331 0.964728 0.500000 1 1
3.838431 33.652860 2.098039 0.886449 -0.071683 0.457240 0.500000 1 1
4.057503 28.148877 0.773668 0.997592 -0.067512 -0.015880 0.500000 1 0
1.484168 14.329270 3.310767 0.445527 -0.015254 0.895138 0.500000 1 1
2.614474 35.937407 3.147761 0.416627 -0.035872 0.908370 0.500000 1 1
4.749704 41.644396 -0.995485 0.822065 -0.082443 -0.563393 0.500000 1 0
-0.692774 7.225250 2.750039 -0.364662 0.006263 0.931119 0.500000 1 0
1.996362 60.509704 -0.746671 -0.824120 0.119299 -0.553710 0.500000 1 0
4.585928 36.269769 0.245135 0.978292 -0.085415 -0.188806 0.500000 1 0
8.499210 64.440390 1.280766 0.979541 -0.153395 0.130266 0.500000 1 0
5.347172 46.134763 -0.822217 0.855992 -0.095239 -0.508141 0.500000 1 0
0.257237 11.097871 3.279233 0.044947 -0.001188 0.998989 0.500000 1 1
-1.309831 28.630497 -1.391845 -0.715862 0.048647 -0.696545 0.500000 1 0
3.117782 66.913563 0.967973 -0.985260 0.158144 0.065217 0.500000 1 0
9.339260 67.623609 0.537712 0.983955 -0.162028 -0.074695 0.500000 1 0
9.160423 66.835336 0.190575 0.973349 -0.158344 -0.165888 0.500000 1 0
-1.188988 8.712837 2.345829 -0.643031 0.013302 0.765725 0.500000 1 0
1.792519 54.678833 2.606443 -0.697854 0.091241 0.710405 0.500000 1 1
2.819608 53.915516 3.226672 -0.258864 0.033455 0.965334 0.500000 1 1
6.220559 51.136167 -0.226976 0.939136 -0.116061 -0.323349 0.500000 1 0
1.224848 19.186857 3.337938 0.297832 -0.013646 0.954521 0.500000 1 1
6.196590 51.628409 -0.573027 0.899041 -0.112169 -0.423255 0.500000 1 0
4.187912 4.972344 0.999950 0.999025 -0.011946 0.042516 0.500000 1 0
8.154121 68.414758 2.870780 0.764411 -0.126982 0.632101 0.500000 1 1
0.153518 13.551390 3.266709 -0.026626 0.000859 0.999645 0.500000 1 1
5.247684 73.447895 2.253540 -0.634525 0.112367 0.764690 0.500000 1 0
10.644275 74.273059 1.670832 0.962140 -0.174570 0.209313 0.500000 1 0
3.646423 59.651447 3.183889 -0.245743 0.035208 0.968695 0.500000 1 1
0.819139 5.266092 3.343379 0.297715 -0.003740 0.954648 0.500000 1 0
4.625150 36.698592 0.436190 0.987980 -0.087289 -0.127580 0.500000 1 0
4.252769 40.438715 -1.553100 0.690793 -0.067192 -0.719924 0.500000 1 0
2.597541 60.767441 -1.613363 -0.588588 0.085689 -0.803879 0.500000 1 0
4.406388 40.442071 2.097804 0.882410 -0.085869 0.462579 0.500000 1 1
4.896462 43.069059 1.760037 0.938468 -0.097371 0.331356 0.500000 1 1
2.250452 62.959377 0.202683 -0.958987 0.144530 -0.243833 0.500000 1 0
3.882257 68.354950 2.027763 -0.804249 0.132113 0.579422 0.500000 1 1
9.206521 67.428105 -0.350370 0.940847 -0.154432 -0.301591 0.500000 1 0
5.871514 59.860471 3.113248 0.559017 -0.080804 0.825210 0.300000 20 3
-0.033985 6.454763 3.119076 -0.036372 0.000559 0.999338 0.500000 1 0
-0.932065 34.342750 2.201408 -0.857886 0.069993 0.509050 0.500000 1 1
8.380846 63.536706 -0.269303 0.943562 -0.145646 -0.297450 0.500000 1 0
