# x y z nx ny nz intensity label damage_type
-1.878760 23.712565 -0.646046 -0.864676 0.048601 -0.499974 0.500000 1 0
3.215985 16.217770 -1.490545 0.781186 -0.030397 -0.623558 0.500000 1 0
1.064699 7.377686 3.378769 0.364235 -0.006414 0.931285 0.500000 1 0
5.187871 43.537454 1.161944 0.987856 -0.103682 0.115719 0.500000 1 0
3.395031 31.091199 -1.695489 0.662161 -0.049417 -0.747731 0.500000 1 0
-0.063990 15.070401 3.221365 -0.137938 0.004949 0.990428 0.500000 1 1
0.040781 13.851794 3.252052 -0.076960 0.002538 0.997031 0.500000 1 1
1.856252 40.933924 3.370677 -0.055608 0.005444 0.998438 0.500000 1 1
1.103195 51.193838 -1.719878 -0.616181 0.075304 -0.783997 0.500000 1 0
3.595192 10.515013 -1.110197 0.872848 -0.022041 -0.487494 0.500000 1 0
6.217199 50.734976 0.188859 0.972660 -0.119260 -0.199274 0.500000 1 0
4.747219 71.909443 2.093332 -0.737346 0.127686 0.663338 0.500000 1 0
-0.756059 35.151120 2.361834 -0.819225 0.068440 0.569373 0.500000 1 1
6.653227 54.479413 1.310178 0.979239 -0.129064 0.156308 0.500000 1 0
7.103249 58.811238 -1.180082 0.817796 -0.116483 -0.563597 0.500000 1 0
-1.856800 29.352672 0.494254 -0.991138 0.068963 -0.113538 0.500000 1 0
-1.157356 11.182734 -1.719462 -0.456701 0.012127 -0.889538 0.500000 1 0
-0.068561 48.997952 0.285622 -0.976823 0.113939 -0.181202 0.500000 1 0
2.583379 7.585421 2.996206 0.756456 -0.013747 0.653900 0.500000 1 0
3.168793 49.540204 3.371441 0.091259 -0.010846 0.995768 0.500000 1 1
6.356981 53.836079 -0.999819 0.836929 -0.108927 -0.536362 0.500000 1 0
-1.519040 31.236934 1.563950 -0.961075 0.071221 0.266951 0.500000 1 1
6.009081 71.611606 3.146702 -0.058799 0.010171 0.998218 0.500000 1 1
3.016863 19.197571 -1.709147 0.712285 -0.032793 -0.701124 0.500000 1 0
4.028973 8.694720 0.827579 0.999781 -0.020898 0.001163 0.500000 1 0
-1.337363 0.084323 -0.246381 -0.781016 0.000156 -0.624511 0.500000 1 0
5.137535 72.272399 -1.687867 -0.398521 0.069426 -0.914528 0.500000 1 0
1.914515 60.903007 -0.245597 -0.909812 0.132533 -0.393291 0.500000 1 0
1.161667 46.894152 2.970984 -0.557434 0.062412 0.827872 0.500000 1 1
-1.965116 9.974968 0.115961 -0.946672 0.022379 -0.321421 0.500000 1 0
4.941286 42.999409 -0.900516 0.840194 -0.087043 -0.535255 0.500000 1 0
7.129432 57.162304 -0.477361 0.917315 -0.127003 -0.377364 0.500000 1 0
-1.210255 6.847487 2.221069 -0.671113 0.010910 0.741275 0.500000 1 0
4.479342 1.001214 0.869137 0.999944 -0.002409 0.010302 0.500000 1 0
3.348221 41.292495 3.076281 0.499318 -0.049485 0.865005 0.500000 1 1
7.175471 59.566224 2.052824 0.911210 -0.131478 0.390396 0.500000 1 1
2.282657 59.666073 -1.487809 -0.639800 0.091388 -0.763088 0.500000 1 0
3.126395 55.064403 3.286235 -0.195160 0.025778 0.980433 0.500000 1 1
5.313495 47.267878 -1.160078 0.793131 -0.090405 -0.602304 0.500000 1 0
10.934291 74.665915 1.184022 0.980091 -0.178894 0.086134 0.500000 1 0
7.515076 62.045984 -1.469561 0.773125 -0.116294 -0.623501 0.500000 1 0
3.631045 26.713166 1.866278 0.934114 -0.059930 0.351908 0.500000 1 1
9.084551 69.864040 2.372913 0.886608 -0.150741 0.437269 0.500000 1 0
3.450636 19.419554 -1.139212 0.835826 -0.038966 -0.547610 0.500000 1 0
-0.746363 40.729313 -0.885835 -0.842215 0.081529 -0.532942 0.500000 1 0
2.130204 37.897317 3.346082 0.161727 -0.014667 0.986727 0.500000 1 1
-1.329836 7.555763 2.106273 -0.736470 0.013207 0.676342 0.500000 1 0
-0.319829 47.024270 0.587510 -0.990632 0.110829 -0.079786 0.500000 1 0
-0.139665 48.469634 0.290232 -0.977346 0.112752 -0.179118 0.500000 1 0
4.211071 42.650918 2.593013 0.749671 -0.076900 0.657327 0.500000 1 1
2.756153 21.500583 2.727926 0.755359 -0.038924 0.654154 0.500000 1 1
