# x y z nx ny nz intensity label
3.00000 0.00000 0.00000 1.000000 0.000000 0.000000 0.530000 1
2.99972 0.00000 0.05891 0.999807 0.000000 0.019634 0.534770 1
2.99827 0.00000 0.11780 0.999229 0.000000 0.039260 0.539260 1
2.99566 0.00000 0.17666 0.998266 0.000000 0.058871 0.543472 1
2.99188 0.00000 0.23547 0.996917 0.000000 0.078459 0.547404 1
2.98694 0.00000 0.29419 0.995185 0.000000 0.098017 0.551060 1
2.98082 0.00000 0.35280 0.993068 0.000000 0.117537 0.554440 1
2.97353 0.00000 0.41129 0.990569 0.000000 0.137012 0.557548 1
2.96506 0.00000 0.46962 0.987688 0.000000 0.156434 0.560389 1
2.95543 0.00000 0.52777 0.984427 0.000000 0.175796 0.562968 1
2.94462 0.00000 0.58572 0.980785 0.000000 0.195090 0.565290 1
2.93265 0.00000 0.64344 0.976766 0.000000 0.214309 0.567363 1
2.91951 0.00000 0.70091 0.972370 0.000000 0.233445 0.569194 1
2.90521 0.00000 0.75811 0.967599 0.000000 0.252492 0.570791 1
2.88976 0.00000 0.81500 0.962455 0.000000 0.271440 0.572164 1
2.87317 0.00000 0.87157 0.956940 0.000000 0.290285 0.573323 1
2.85543 0.00000 0.92779 0.951057 0.000000 0.309017 0.574277 1
2.83656 0.00000 0.98363 0.944806 0.000000 0.327630 0.575039 1
2.81657 0.00000 1.03909 0.938191 0.000000 0.346117 0.575619 1
2.79547 0.00000 1.09413 0.931215 0.000000 0.364471 0.576030 1
2.77327 0.00000 1.14873 0.923880 0.000000 0.382683 0.576286 1
2.74998 0.00000 1.20287 0.916188 0.000000 0.400749 0.576398 1
2.72562 0.00000 1.25653 0.908143 0.000000 0.418660 0.576380 1
2.70019 0.00000 1.30968 0.899748 0.000000 0.436409 0.576247 1
2.67371 0.00000 1.36232 0.891007 0.000000 0.453990 0.576012 1
2.64619 0.00000 1.41442 0.881921 0.000000 0.471397 0.575691 1
2.61766 0.00000 1.46596 0.872496 0.000000 0.488621 0.575296 1
2.58812 0.00000 1.51692 0.862734 0.000000 0.505657 0.574844 1
2.55759 0.00000 1.56729 0.852640 0.000000 0.522499 0.574348 1
2.52608 0.00000 1.61705 0.842217 0.000000 0.539138 0.573824 1
2.49361 0.00000 1.66618 0.831470 0.000000 0.555570 0.573285 1
2.46020 0.00000 1.71467 0.820401 0.000000 0.571788 0.572748 1
2.42586 0.00000 1.76249 0.809017 0.000000 0.587785 0.572225 1
2.39061 0.00000 1.80964 0.797321 0.000000 0.603556 0.571731 1
2.35446 0.00000 1.85610 0.785317 0.000000 0.619094 0.571281 1
2.31742 0.00000 1.90186 0.773010 0.000000 0.634393 0.570887 1
2.27952 0.00000 1.94690 0.760406 0.000000 0.649448 0.570562 1
2.24077 0.00000 1.99120 0.747508 0.000000 0.664252 0.570320 1
2.20118 0.00000 2.03475 0.734322 0.000000 0.678801 0.570173 1
2.16077 0.00000 2.07754 0.720854 0.000000 0.693087 0.570132 1
2.11955 0.00000 2.11955 0.707107 0.000000 0.707107 0.570208 1
2.07754 0.00000 2.16077 0.693087 0.000000 0.720854 0.570413 1
