# x y z nx ny nz intensity label
-1.38005 -11.19398 8.61718 -0.818483 0.000000 0.574531 0.793561 1
-1.38411 -11.18375 8.59723 -0.819515 0.000000 0.573058 0.792706 1
-1.36841 -11.29819 8.64138 -0.817015 0.000000 0.576617 0.794644 1
-1.39051 -11.23744 8.58521 -0.820261 0.000000 0.571989 0.792126 1
-1.38078 -11.28130 8.60736 -0.818951 0.000000 0.573863 0.793103 1
-1.37449 -11.29797 8.60732 -0.818753 0.000000 0.574146 0.793164 1
-1.40441 -11.19486 8.53048 -0.823170 0.000000 0.567795 0.789670 1
-1.38205 -11.29605 8.59653 -0.819482 0.000000 0.573105 0.792599 1
-1.37197 -11.33082 8.60925 -0.818585 0.000000 0.574385 0.793240 1
-1.39452 -11.28624 8.57934 -0.820653 0.000000 0.571426 0.791821 1
-1.37744 -11.33000 8.59900 -0.819223 0.000000 0.573474 0.792767 1
-1.40358 -11.24993 8.54080 -0.822679 0.000000 0.568507 0.790097 1
-1.37432 -11.34934 8.60312 -0.818938 0.000000 0.573882 0.792920 1
-1.36104 -11.42192 8.64445 -0.816639 0.000000 0.577149 0.794812 1
-1.39650 -11.31385 8.56652 -0.821295 0.000000 0.570504 0.791257 1
-1.38224 -11.36279 8.59118 -0.819730 0.000000 0.572751 0.792401 1
-1.36251 -11.43600 8.63392 -0.817164 0.000000 0.576405 0.794339 1
-1.39575 -11.31167 8.54349 -0.822312 0.000000 0.569036 0.790219 1
-1.38195 -11.36929 8.57485 -0.820460 0.000000 0.571704 0.791638 1
-1.35935 -11.47544 8.64069 -0.816756 0.000000 0.576984 0.794629 1
-1.40239 -11.35302 8.55284 -0.822098 0.000000 0.569346 0.790646 1
-1.36041 -11.48199 8.63354 -0.817114 0.000000 0.576476 0.794324 1
-1.37961 -11.41905 8.58977 -0.819710 0.000000 0.572779 0.792309 1
-1.35592 -11.51143 8.64442 -0.816476 0.000000 0.577379 0.794827 1
-1.37601 -11.44135 8.59415 -0.819398 0.000000 0.573225 0.792508 1
-1.40571 -11.21779 8.43043 -0.827725 0.000000 0.561133 0.785061 1
-1.37246 -11.46605 8.60179 -0.818939 0.000000 0.573881 0.792874 1
-1.39134 -11.39684 8.55164 -0.821806 0.000000 0.569768 0.790570 1
-1.35600 -11.52041 8.63021 -0.817124 0.000000 0.576462 0.794156 1
-1.37161 -11.47528 8.59724 -0.819118 0.000000 0.573625 0.792691 1
-1.39532 -11.31214 8.47783 -0.825266 0.000000 0.564744 0.787213 1
-1.35150 -11.55094 8.64020 -0.816526 0.000000 0.577309 0.794614 1
-1.36850 -11.50587 8.60972 -0.818454 0.000000 0.574573 0.793210 1
-1.38875 -11.42614 8.55169 -0.821722 0.000000 0.569888 0.790570 1
-1.40676 -11.23455 8.41069 -0.828647 0.000000 0.559771 0.784176 1
-1.36463 -11.53143 8.61459 -0.818109 0.000000 0.575063 0.793515 1
-1.38674 -11.42396 8.53758 -0.822297 0.000000 0.569058 0.789975 1
-1.39932 -11.29447 8.44219 -0.826999 0.000000 0.562204 0.785641 1
-1.41327 -11.18652 8.36526 -0.830892 0.000000 0.556433 0.782071 1
-1.35873 -11.54707 8.61554 -0.817878 0.000000 0.575392 0.793515 1
-1.37565 -11.51167 8.59059 -0.819548 0.000000 0.573011 0.792370 1
-1.39554 -11.32567 8.45460 -0.826322 0.000000 0.563198 0.786191 1
-1.40743 -11.24517 8.39715 -0.829279 0.000000 0.558836 0.783551 1
-1.34836 -11.59077 8.63734 -0.816555 0.000000 0.577268 0.794491 1
-1.36619 -11.54027 8.60159 -0.818749 0.000000 0.574152 0.792828 1
-1.39698 -11.33288 8.44949 -0.826597 0.000000 0.562794 0.785931 1
-1.40812 -11.25143 8.39046 -0.829601 0.000000 0.558357 0.783230 1
-1.35134 -11.60503 8.63712 -0.816661 0.000000 0.577118 0.794507 1
-1.36911 -11.55715 8.60163 -0.818840 0.000000 0.574022 0.792889 1
-1.39751 -11.33678 8.44276 -0.826917 0.000000 0.562323 0.785611 1
-1.40809 -11.25444 8.38150 -0.830004 0.000000 0.557758 0.782834 1
-1.35209 -11.61565 8.63417 -0.816819 0.000000 0.576894 0.794324 1
-1.36889 -11.56762 8.60028 -0.818894 0.000000 0.573945 0.792737 1
-1.38975 -11.40840 8.48503 -0.824768 0.000000 0.565471 0.787488 1
-1.40190 -11.31784 8.41758 -0.828189 0.000000 0.560449 0.784482 1
-1.41272 -11.23202 8.35505 -0.831335 0.000000 0.555772 0.781643 1
-1.35528 -11.60443 8.61357 -0.817857 0.000000 0.575421 0.793439 1
-1.37312 -11.55475 8.57856 -0.820013 0.000000 0.572345 0.791836 1
-1.39516 -11.38460 8.45500 -0.826292 0.000000 0.563241 0.786221 1
-1.40586 -11.29783 8.39140 -0.829490 0.000000 0.558521 0.783337 1
-1.34819 -11.64420 8.63241 -0.816774 0.000000 0.576958 0.794278 1
-1.36399 -11.59915 8.59962 -0.818768 0.000000 0.574124 0.792813 1
-1.40293 -11.33216 8.40622 -0.828732 0.000000 0.559645 0.783963 1
-1.34462 -11.67933 8.64550 -0.816064 0.000000 0.577962 0.794903 1
-1.36482 -11.60642 8.59556 -0.818979 0.000000 0.573824 0.792538 1
-1.38038 -11.43754 8.47177 -0.825078 0.000000 0.565019 0.786938 1
-1.39598 -11.39716 8.44257 -0.826879 0.000000 0.562379 0.785626 1
-1.40785 -11.30860 8.37811 -0.830150 0.000000 0.557541 0.782727 1
-1.34372 -11.66725 8.62772 -0.816843 0.000000 0.576860 0.794034 1
-1.37673 -11.59260 8.57433 -0.820319 0.000000 0.571906 0.791623 1
-1.33390 -11.66795 8.61567 -0.817077 0.000000 0.576529 0.793500 1
-1.37186 -11.59911 8.56749 -0.820475 0.000000 0.571683 0.791287 1
-1.40504 -11.40494 8.42714 -0.827853 0.000000 0.560945 0.784939 1
-1.35228 -11.63868 8.58388 -0.819111 0.000000 0.573636 0.792035 1
-1.37289 -11.61307 8.56648 -0.820553 0.000000 0.571570 0.791257 1
-1.41507 -11.42412 8.43053 -0.828007 0.000000 0.560718 0.785122 1
-1.33950 -11.72057 8.63244 -0.816493 0.000000 0.577355 0.794232 1
-1.36673 -11.63744 8.57161 -0.820126 0.000000 0.572183 0.791547 1
-1.41248 -11.41012 8.41106 -0.828805 0.000000 0.559537 0.784176 1
-1.41917 -11.24725 8.29153 -0.834386 0.000000 0.551181 0.778744 1
-1.33595 -11.74581 8.63948 -0.816058 0.000000 0.577970 0.794568 1
-1.36498 -11.61934 8.54946 -0.821076 0.000000 0.570819 0.790448 1
-1.42235 -11.21944 8.26105 -0.835849 0.000000 0.548959 0.777386 1
-1.34152 -11.73885 8.62337 -0.816971 0.000000 0.576679 0.793851 1
-1.36629 -11.63428 8.54774 -0.821195 0.000000 0.570648 0.790417 1
-1.38915 -11.58221 8.51357 -0.823459 0.000000 0.567376 0.788800 1
-1.32897 -11.73998 8.61086 -0.817137 0.000000 0.576443 0.793301 1
-1.36875 -11.65634 8.55285 -0.821040 0.000000 0.570870 0.790661 1
-1.39003 -11.60187 8.51609 -0.823372 0.000000 0.567502 0.788922 1
-1.42054 -11.26326 8.27103 -0.835347 0.000000 0.549722 0.777829 1
-1.33898 -11.76186 8.61792 -0.817137 0.000000 0.576444 0.793576 1
-1.36368 -11.68594 8.56446 -0.820354 0.000000 0.571856 0.791119 1
-1.38510 -11.65975 8.54700 -0.821820 0.000000 0.569747 0.790356 1
-1.31514 -11.76198 8.60528 -0.816947 0.000000 0.576713 0.793027 1
-1.35228 -11.69263 8.55667 -0.820347 0.000000 0.571867 0.790845 1
-1.37525 -11.65242 8.52975 -0.822292 0.000000 0.569066 0.789563 1
-1.27737 -11.72811 8.56634 -0.817510 0.000000 0.575915 0.791272 1
-1.36138 -11.72753 8.57019 -0.820021 0.000000 0.572333 0.791485 1
-1.41848 -11.53041 8.43181 -0.828053 0.000000 0.560650 0.785153 1
-1.32753 -11.80544 8.61594 -0.816859 0.000000 0.576837 0.793469 1
-1.35749 -11.74581 8.57220 -0.819806 0.000000 0.572641 0.791547 1
-1.40816 -11.50913 8.40591 -0.828906 0.000000 0.559388 0.783932 1
-1.25743 -11.95833 8.71090 -0.810221 0.000000 0.586124 0.797818 1
-1.36061 -11.76095 8.57340 -0.819851 0.000000 0.572577 0.791608 1
-1.42131 -11.32342 8.26159 -0.835794 0.000000 0.549042 0.777371 1
-1.25742 -11.96093 8.70151 -0.810652 0.000000 0.585529 0.797406 1
