# x y z nx ny nz intensity label
-1.37820 -11.19877 8.61922 -0.818410 0.000000 0.574635 0.793561 1
-1.38566 -11.18933 8.60045 -0.819497 0.000000 0.573084 0.792706 1
-1.36932 -11.30394 8.64425 -0.816992 0.000000 0.576650 0.794644 1
-1.39095 -11.24253 8.58946 -0.820161 0.000000 0.572133 0.792126 1
-1.37930 -11.28764 8.60920 -0.818899 0.000000 0.573938 0.793103 1
-1.37628 -11.30386 8.61125 -0.818710 0.000000 0.574208 0.793164 1
-1.40530 -11.19990 8.53496 -0.823075 0.000000 0.567933 0.789670 1
-1.38154 -11.30247 8.59923 -0.819421 0.000000 0.573192 0.792599 1
-1.37292 -11.33598 8.61270 -0.818537 0.000000 0.574454 0.793240 1
-1.39484 -11.29308 8.58064 -0.820683 0.000000 0.571384 0.791821 1
-1.37930 -11.33453 8.60379 -0.819144 0.000000 0.573588 0.792767 1
-1.40319 -11.25609 8.54419 -0.822592 0.000000 0.568632 0.790097 1
-1.37477 -11.35518 8.60518 -0.818937 0.000000 0.573883 0.792920 1
-1.36053 -11.42863 8.64868 -0.816509 0.000000 0.577333 0.794812 1
-1.39763 -11.32032 8.56986 -0.821258 0.000000 0.570557 0.791257 1
-1.38196 -11.36999 8.59455 -0.819646 0.000000 0.572870 0.792401 1
-1.36216 -11.44273 8.63760 -0.817064 0.000000 0.576547 0.794339 1
-1.39679 -11.31878 8.54657 -0.822284 0.000000 0.569077 0.790219 1
-1.38264 -11.37608 8.57899 -0.820373 0.000000 0.571829 0.791638 1
-1.35965 -11.48035 8.64344 -0.816718 0.000000 0.577036 0.794629 1
-1.40133 -11.35938 8.55583 -0.822008 0.000000 0.569476 0.790646 1
-1.35937 -11.48602 8.63740 -0.816984 0.000000 0.576661 0.794324 1
-1.38075 -11.42576 8.59259 -0.819697 0.000000 0.572797 0.792309 1
-1.35547 -11.51648 8.64748 -0.816400 0.000000 0.577487 0.794827 1
-1.37525 -11.44590 8.59712 -0.819318 0.000000 0.573340 0.792508 1
-1.40551 -11.22417 8.43346 -0.827662 0.000000 0.561227 0.785061 1
-1.37155 -11.47221 8.60461 -0.818860 0.000000 0.573993 0.792874 1
-1.39148 -11.40224 8.55439 -0.821764 0.000000 0.569827 0.790570 1
-1.35585 -11.52546 8.63302 -0.817070 0.000000 0.576539 0.794156 1
-1.37223 -11.48032 8.60172 -0.819013 0.000000 0.573775 0.792691 1
-1.39498 -11.31693 8.48052 -0.825213 0.000000 0.564822 0.787213 1
-1.35162 -11.55552 8.64312 -0.816475 0.000000 0.577381 0.794614 1
-1.36999 -11.51383 8.61247 -0.818454 0.000000 0.574572 0.793210 1
-1.38894 -11.43119 8.55333 -0.821733 0.000000 0.569873 0.790570 1
-1.40734 -11.24124 8.41455 -0.828571 0.000000 0.559884 0.784176 1
-1.36465 -11.53586 8.61773 -0.818045 0.000000 0.575154 0.793515 1
-1.38776 -11.42923 8.54230 -0.822194 0.000000 0.569207 0.789975 1
-1.40084 -11.30017 8.44752 -0.826884 0.000000 0.562372 0.785641 1
-1.41469 -11.19170 8.36787 -0.830898 0.000000 0.556425 0.782071 1
-1.35757 -11.55195 8.61928 -0.817749 0.000000 0.575575 0.793515 1
-1.37626 -11.51683 8.59265 -0.819552 0.000000 0.573005 0.792370 1
-1.39670 -11.33074 8.45847 -0.826263 0.000000 0.563285 0.786191 1
-1.40852 -11.25124 8.39984 -0.829270 0.000000 0.558848 0.783551 1
-1.34838 -11.59688 8.64021 -0.816503 0.000000 0.577341 0.794491 1
-1.36491 -11.54701 8.60444 -0.818657 0.000000 0.574283 0.792828 1
-1.39739 -11.33813 8.45156 -0.826596 0.000000 0.562796 0.785931 1
-1.40760 -11.25707 8.39389 -0.829511 0.000000 0.558491 0.783230 1
-1.35051 -11.61196 8.64164 -0.816506 0.000000 0.577337 0.794507 1
-1.36763 -11.56275 8.60479 -0.818728 0.000000 0.574182 0.792889 1
-1.39801 -11.34308 8.44428 -0.826944 0.000000 0.562284 0.785611 1
-1.40813 -11.25916 8.38461 -0.829945 0.000000 0.557845 0.782834 1
-1.35060 -11.62191 8.63681 -0.816729 0.000000 0.577022 0.794324 1
-1.36845 -11.57294 8.60195 -0.818883 0.000000 0.573961 0.792737 1
-1.39178 -11.41465 8.48625 -0.824856 0.000000 0.565344 0.787488 1
-1.40155 -11.32287 8.41955 -0.828169 0.000000 0.560478 0.784482 1
-1.41331 -11.23957 8.35897 -0.831257 0.000000 0.555889 0.781643 1
-1.35596 -11.60993 8.61820 -0.817746 0.000000 0.575579 0.793439 1
-1.37341 -11.56187 8.58193 -0.819948 0.000000 0.572438 0.791836 1
-1.39545 -11.39064 8.45868 -0.826215 0.000000 0.563355 0.786221 1
-1.40672 -11.30313 8.39534 -0.829419 0.000000 0.558628 0.783337 1
-1.34845 -11.65089 8.63614 -0.816690 0.000000 0.577076 0.794278 1
-1.36335 -11.60615 8.60293 -0.818676 0.000000 0.574256 0.792813 1
-1.40403 -11.33800 8.40883 -0.828728 0.000000 0.559651 0.783963 1
-1.34318 -11.68611 8.64969 -0.815904 0.000000 0.578187 0.794903 1
-1.36462 -11.61273 8.59793 -0.818943 0.000000 0.573875 0.792538 1
-1.38137 -11.44186 8.47419 -0.825078 0.000000 0.565019 0.786938 1
-1.39629 -11.40170 8.44524 -0.826848 0.000000 0.562426 0.785626 1
-1.40837 -11.31588 8.38260 -0.830043 0.000000 0.557699 0.782727 1
-1.34257 -11.67446 8.62959 -0.816799 0.000000 0.576922 0.794034 1
-1.37752 -11.59819 8.57824 -0.820245 0.000000 0.572012 0.791623 1
-1.33306 -11.67427 8.61939 -0.816958 0.000000 0.576698 0.793500 1
-1.37088 -11.60478 8.57026 -0.820397 0.000000 0.571795 0.791287 1
-1.40533 -11.40994 8.43021 -0.827803 0.000000 0.561018 0.784939 1
-1.35026 -11.64387 8.58704 -0.818981 0.000000 0.573821 0.792035 1
-1.37275 -11.61908 8.57008 -0.820464 0.000000 0.571698 0.791257 1
-1.41360 -11.43110 8.43439 -0.827868 0.000000 0.560923 0.785122 1
-1.33838 -11.72616 8.63496 -0.816420 0.000000 0.577458 0.794232 1
-1.36835 -11.64327 8.57617 -0.820049 0.000000 0.572293 0.791547 1
-1.41163 -11.41629 8.41442 -0.828708 0.000000 0.559682 0.784176 1
-1.42052 -11.25408 8.29436 -0.834380 0.000000 0.551190 0.778744 1
-1.33537 -11.75214 8.64253 -0.815978 0.000000 0.578082 0.794568 1
-1.36443 -11.62423 8.55192 -0.821025 0.000000 0.570892 0.790448 1
-1.42413 -11.22580 8.26519 -0.835797 0.000000 0.549038 0.777386 1
-1.34126 -11.74513 8.62596 -0.816923 0.000000 0.576747 0.793851 1
-1.36471 -11.63979 8.55125 -0.821064 0.000000 0.570836 0.790417 1
-1.38713 -11.58785 8.51531 -0.823396 0.000000 0.567467 0.788800 1
-1.32776 -11.74447 8.61351 -0.817056 0.000000 0.576559 0.793301 1
-1.36855 -11.66115 8.55530 -0.821002 0.000000 0.570926 0.790661 1
-1.39144 -11.60648 8.51780 -0.823418 0.000000 0.567435 0.788922 1
-1.42110 -11.26941 8.27464 -0.835283 0.000000 0.549820 0.777829 1
-1.33676 -11.76781 8.62164 -0.816975 0.000000 0.576674 0.793576 1
-1.36183 -11.69201 8.56772 -0.820226 0.000000 0.572040 0.791119 1
-1.38430 -11.66663 8.54973 -0.821750 0.000000 0.569849 0.790356 1
-1.31362 -11.76781 8.60722 -0.816887 0.000000 0.576797 0.793027 1
-1.35136 -11.69843 8.56129 -0.820186 0.000000 0.572097 0.790845 1
-1.37525 -11.65921 8.53166 -0.822284 0.000000 0.569077 0.789563 1
-1.27582 -11.73234 8.56875 -0.817427 0.000000 0.576032 0.791272 1
-1.36125 -11.73413 8.57414 -0.819916 0.000000 0.572484 0.791485 1
-1.41770 -11.53525 8.43462 -0.827983 0.000000 0.560754 0.785153 1
-1.32471 -11.81153 8.61914 -0.816701 0.000000 0.577061 0.793469 1
-1.35594 -11.74912 8.57437 -0.819737 0.000000 0.572740 0.791547 1
-1.40819 -11.51516 8.40804 -0.828891 0.000000 0.559411 0.783932 1
-1.25459 -11.96366 8.71531 -0.810001 0.000000 0.586429 0.797818 1
-1.35851 -11.76838 8.57650 -0.819722 0.000000 0.572762 0.791608 1
-1.42129 -11.32928 8.26351 -0.835789 0.000000 0.549051 0.777371 1
-1.25559 -11.96618 8.70362 -0.810571 0.000000 0.585640 0.797406 1
-1.38430 -11.64068 8.47560 -0.825105 0.000000 0.564979 0.786999 1
-1.42635 -11.26658 8.20807 -0.838426 0.000000 0.545016 0.774823 1
-1.33510 -11.76887 8.55531 -0.819942 0.000000 0.572446 0.790585 1
-1.36413 -11.71467 8.51727 -0.822588 0.000000 0.568637 0.788891 1
-1.42388 -11.30201 8.22277 -0.837694 0.000000 0.546139 0.775525 1
-1.43260 -11.20493 8.15390 -0.841034 0.000000 0.540982 0.772381 1
-1.35826 -11.73005 8.51521 -0.822497 0.000000 0.568769 0.788876 1
-1.37833 -11.70639 8.50066 -0.823785 0.000000 0.566902 0.788128 1
-1.42423 -11.48306 8.34292 -0.832307 0.000000 0.554315 0.780926 1
-1.42605 -11.27306 8.19141 -0.839164 0.000000 0.543878 0.774075 1
-1.36233 -11.75720 8.52624 -0.822125 0.000000 0.569308 0.789288 1
-1.40486 -11.56330 8.38783 -0.829701 0.000000 0.558208 0.783017 1
-1.30485 -11.80065 8.54398 -0.819495 0.000000 0.573087 0.790051 1
-1.36275 -11.77027 8.52471 -0.822207 0.000000 0.569188 0.789181 1
-1.40769 -11.53089 8.35405 -0.831309 0.000000 0.555810 0.781460 1
-1.43350 -11.21175 8.12718 -0.842256 0.000000 0.539078 0.771145 1
-1.35862 -11.78649 8.52416 -0.822102 0.000000 0.569340 0.789212 1
-1.40093 -11.53176 8.34376 -0.831570 0.000000 0.555420 0.781003 1
-1.41883 -11.50594 8.32651 -0.832883 0.000000 0.553448 0.780240 1
-1.43153 -11.25937 8.14984 -0.841185 0.000000 0.540747 0.772198 1
-1.29173 -11.84353 8.55060 -0.818772 0.000000 0.574119 0.790417 1
-1.34281 -11.83505 8.54632 -0.820596 0.000000 0.571509 0.790234 1
-1.38650 -11.53016 8.33069 -0.831725 0.000000 0.555189 0.780423 1
-1.41765 -11.49648 8.30987 -0.833597 0.000000 0.552373 0.779431 1
-1.42695 -11.33599 8.19440 -0.839057 0.000000 0.544044 0.774228 1
-1.43509 -11.22395 8.11552 -0.842823 0.000000 0.538191 0.770611 1
-1.30816 -11.84298 8.54090 -0.819741 0.000000 0.572734 0.789914 1
-1.33583 -11.84579 8.54397 -0.820481 0.000000 0.571673 0.790051 1
-1.35476 -11.81817 8.52555 -0.821918 0.000000 0.569606 0.789227 1
-1.38934 -11.56088 8.34417 -0.831201 0.000000 0.555971 0.780972 1
-1.41389 -11.58910 8.36554 -0.830979 0.000000 0.556304 0.781979 1
-1.43405 -11.22247 8.10394 -0.843311 0.000000 0.537426 0.770123 1
-1.32932 -11.86183 8.54233 -0.820350 0.000000 0.571862 0.790082 1
-1.34630 -11.83735 8.52740 -0.821567 0.000000 0.570112 0.789319 1
-1.40558 -11.57398 8.34241 -0.831770 0.000000 0.555120 0.780926 1
-1.43038 -11.30266 8.14971 -0.841158 0.000000 0.540789 0.772183 1
-1.43764 -11.18831 8.06821 -0.845009 0.000000 0.534753 0.768490 1
-1.32893 -11.86864 8.53670 -0.820594 0.000000 0.571512 0.789792 1
-1.34714 -11.84090 8.52024 -0.821919 0.000000 0.569604 0.788998 1
-1.36240 -11.77858 8.47611 -0.824402 0.000000 0.566005 0.786984 1
-1.42721 -11.40353 8.21123 -0.838309 0.000000 0.545195 0.774975 1
-1.43271 -11.27384 8.11927 -0.842587 0.000000 0.538560 0.770794 1
-1.27574 -11.91403 8.55656 -0.817984 0.000000 0.575241 0.790661 1
-1.34129 -11.84275 8.50764 -0.822308 0.000000 0.569043 0.788464 1
-1.36462 -11.78710 8.46942 -0.824774 0.000000 0.565463 0.786725 1
-1.40562 -11.58057 8.32451 -0.832578 0.000000 0.553908 0.780179 1
-1.43693 -11.24187 8.08424 -0.844273 0.000000 0.535913 0.769253 1
-1.36268 -11.82606 8.48556 -0.823982 0.000000 0.566616 0.787488 1
-1.40540 -11.57492 8.31001 -0.833225 0.000000 0.552934 0.779477 1
-1.42956 -11.42662 8.20618 -0.838604 0.000000 0.544741 0.774731 1
-1.32352 -11.93483 8.55206 -0.819722 0.000000 0.572762 0.790417 1
-1.38289 -11.70411 8.39031 -0.828920 0.000000 0.559367 0.783093 1
-1.43223 -11.32552 8.12391 -0.842366 0.000000 0.538906 0.770993 1
-1.23679 -11.87363 8.49237 -0.819680 0.000000 0.572822 0.787732 1
-1.36310 -11.79005 8.43841 -0.826134 0.000000 0.563474 0.785290 1
-1.38827 -11.69520 8.37298 -0.829868 0.000000 0.557960 0.782345 1
-1.43472 -11.28982 8.08739 -0.844070 0.000000 0.536233 0.769390 1
-1.33726 -11.86469 8.47955 -0.823460 0.000000 0.567375 0.787198 1
-1.37739 -11.77690 8.41973 -0.827421 0.000000 0.561583 0.784451 1
-1.43351 -11.35046 8.12069 -0.842546 0.000000 0.538624 0.770871 1
-1.43760 -11.20655 8.01827 -0.847236 0.000000 0.531217 0.766232 1
-1.33872 -11.87282 8.47604 -0.823665 0.000000 0.567077 0.786954 1
-1.42520 -11.57031 8.26514 -0.835831 0.000000 0.548987 0.777447 1
-1.43264 -11.39215 8.14046 -0.841637 0.000000 0.540044 0.771695 1
-1.43956 -11.21204 8.01096 -0.847616 0.000000 0.530610 0.765896 1
-1.37500 -11.75678 8.38267 -0.829025 0.000000 0.559212 0.782788 1
-1.41503 -11.55436 8.24297 -0.836527 0.000000 0.547925 0.776425 1
-1.43665 -11.31122 8.07196 -0.844813 0.000000 0.535061 0.768643 1
-1.44071 -11.18695 7.98325 -0.848882 0.000000 0.528582 0.764614 1
-1.35653 -11.86290 8.44740 -0.825522 0.000000 0.564370 0.785657 1
-1.39565 -11.69314 8.33038 -0.832014 0.000000 0.554755 0.780346 1
-1.41686 -11.55437 8.23110 -0.837114 0.000000 0.547028 0.775906 1
-1.43794 -11.26746 8.02930 -0.846753 0.000000 0.531986 0.766751 1
-1.20878 -11.98629 8.51530 -0.817714 0.000000 0.575624 0.788769 1
-1.32527 -12.03546 8.55591 -0.819602 0.000000 0.572933 0.790616 1
-1.35754 -11.86477 8.43656 -0.826045 0.000000 0.563604 0.785214 1
-1.38200 -11.75740 8.36111 -0.830214 0.000000 0.557445 0.781827 1
-1.40881 -11.62481 8.27042 -0.835109 0.000000 0.550084 0.777676 1
-1.43792 -11.27203 8.02489 -0.846949 0.000000 0.531674 0.766476 1
-1.33618 -11.87102 8.42940 -0.825708 0.000000 0.564098 0.784863 1
-1.36759 -11.89023 8.44289 -0.826069 0.000000 0.563569 0.785534 1
-1.39108 -11.72298 8.32765 -0.832000 0.000000 0.554776 0.780255 1
-1.43434 -11.36089 8.07557 -0.844587 0.000000 0.535418 0.768826 1
-1.44138 -11.18751 7.95385 -0.850209 0.000000 0.526446 0.763272 1
-1.34535 -11.89649 8.43702 -0.825646 0.000000 0.564188 0.785199 1
-1.36727 -11.88566 8.42877 -0.826699 0.000000 0.562644 0.784894 1
-1.39711 -11.71435 8.31158 -0.832906 0.000000 0.553415 0.779507 1
-1.42107 -11.60100 8.23272 -0.837165 0.000000 0.546950 0.775952 1
-1.43852 -11.22473 7.97038 -0.849394 0.000000 0.527759 0.764004 1
-1.31753 -12.04644 8.52943 -0.820564 0.000000 0.571555 0.789441 1
-1.34593 -11.90433 8.43268 -0.825862 0.000000 0.563872 0.784970 1
-1.39174 -11.73211 8.31434 -0.832620 0.000000 0.553844 0.779614 1
-1.41996 -11.59628 8.21972 -0.837716 0.000000 0.546105 0.775341 1
-1.43753 -11.34174 8.04142 -0.846202 0.000000 0.532863 0.767239 1
-1.44224 -11.19812 7.94188 -0.850765 0.000000 0.525547 0.762692 1
-1.36059 -11.91109 8.42616 -0.826611 0.000000 0.562773 0.784695 1
-1.39312 -11.74187 8.30845 -0.832928 0.000000 0.553382 0.779446 1
-1.40648 -11.66603 8.25473 -0.835746 0.000000 0.549116 0.777005 1
-1.43395 -11.46972 8.12109 -0.842541 0.000000 0.538632 0.770840 1
-1.43730 -11.33763 8.02799 -0.846794 0.000000 0.531921 0.766659 1
-1.44181 -11.19918 7.92997 -0.851283 0.000000 0.524708 0.762203 1
-1.35368 -11.98069 8.46357 -0.824699 0.000000 0.565572 0.786419 1
-1.39336 -11.75256 8.30446 -0.833115 0.000000 0.553100 0.779217 1
-1.40659 -11.66753 8.24615 -0.836135 0.000000 0.548523 0.776577 1
-1.43464 -11.48011 8.11730 -0.842730 0.000000 0.538336 0.770687 1
-1.43766 -11.34399 8.02065 -0.847131 0.000000 0.531384 0.766323 1
-1.44222 -11.19911 7.92066 -0.851707 0.000000 0.524018 0.761761 1
-1.35034 -12.00651 8.46959 -0.824322 0.000000 0.566121 0.786740 1
-1.38537 -11.86398 8.37233 -0.829809 0.000000 0.558048 0.782284 1
-1.40667 -11.67211 8.23859 -0.836478 0.000000 0.548000 0.776226 1
-1.43641 -11.44483 8.08165 -0.844374 0.000000 0.535754 0.769070 1
-1.44077 -11.23864 7.93828 -0.850885 0.000000 0.525353 0.762570 1
-1.22101 -12.04585 8.47955 -0.819762 0.000000 0.572704 0.787213 1
-1.35396 -11.99831 8.45303 -0.825186 0.000000 0.564860 0.785992 1
-1.40365 -11.71176 8.25524 -0.835640 0.000000 0.549278 0.776959 1
-1.42349 -11.62483 8.19738 -0.838823 0.000000 0.544405 0.774273 1
-1.43867 -11.34364 8.00067 -0.848050 0.000000 0.529917 0.765393 1
-1.44323 -11.20650 7.90530 -0.852416 0.000000 0.522863 0.761028 1
