# x y z nx ny nz intensity label
-1.37018 -11.19110 8.61968 -0.818373 0.000000 0.574688 0.793561 1
-1.37735 -11.18050 8.60010 -0.819487 0.000000 0.573098 0.792706 1
-1.36026 -11.29582 8.64313 -0.816993 0.000000 0.576647 0.794644 1
-1.38178 -11.23531 8.58800 -0.820175 0.000000 0.572113 0.792126 1
-1.37270 -11.27966 8.60958 -0.818911 0.000000 0.573921 0.793103 1
-1.36783 -11.29676 8.60956 -0.818757 0.000000 0.574141 0.793164 1
-1.39683 -11.19131 8.53418 -0.823079 0.000000 0.567927 0.789670 1
-1.37325 -11.29416 8.59761 -0.819470 0.000000 0.573122 0.792599 1
-1.36374 -11.32804 8.61306 -0.818468 0.000000 0.574552 0.793240 1
-1.38767 -11.28576 8.58059 -0.820696 0.000000 0.571366 0.791821 1
-1.37144 -11.32622 8.60146 -0.819238 0.000000 0.573453 0.792767 1
-1.39450 -11.24716 8.54273 -0.822620 0.000000 0.568591 0.790097 1
-1.36694 -11.34806 8.60501 -0.818935 0.000000 0.573887 0.792920 1
-1.35384 -11.41761 8.64721 -0.816602 0.000000 0.577201 0.794812 1
-1.38896 -11.31161 8.56836 -0.821289 0.000000 0.570512 0.791257 1
-1.37308 -11.36028 8.59344 -0.819654 0.000000 0.572859 0.792401 1
-1.35528 -11.43438 8.63576 -0.817168 0.000000 0.576399 0.794339 1
-1.38897 -11.30931 8.54510 -0.822341 0.000000 0.568995 0.790219 1
-1.37448 -11.36870 8.57621 -0.820478 0.000000 0.571678 0.791638 1
-1.35202 -11.47225 8.64378 -0.816700 0.000000 0.577063 0.794629 1
-1.39243 -11.35339 8.55352 -0.822068 0.000000 0.569389 0.790646 1
-1.35257 -11.47775 8.63595 -0.817073 0.000000 0.576535 0.794324 1
-1.37374 -11.41630 8.59177 -0.819750 0.000000 0.572721 0.792309 1
-1.34855 -11.50842 8.64834 -0.816381 0.000000 0.577513 0.794827 1
-1.36803 -11.43809 8.59520 -0.819414 0.000000 0.573202 0.792508 1
-1.39779 -11.21661 8.43169 -0.827734 0.000000 0.561120 0.785061 1
-1.36335 -11.46311 8.60372 -0.818879 0.000000 0.573966 0.792874 1
-1.38298 -11.39473 8.55300 -0.821796 0.000000 0.569782 0.790570 1
-1.34927 -11.51781 8.63233 -0.817131 0.000000 0.576452 0.794156 1
-1.36438 -11.47548 8.60025 -0.819069 0.000000 0.573695 0.792691 1
-1.38835 -11.31011 8.48084 -0.825225 0.000000 0.564804 0.787213 1
-1.34314 -11.54875 8.64253 -0.816471 0.000000 0.577386 0.794614 1
-1.36069 -11.50391 8.61069 -0.818478 0.000000 0.574538 0.793210 1
-1.37967 -11.42498 8.55466 -0.821617 0.000000 0.570040 0.790570 1
-1.39856 -11.23376 8.41178 -0.828656 0.000000 0.559759 0.784176 1
-1.35558 -11.52887 8.61754 -0.818005 0.000000 0.575212 0.793515 1
-1.37985 -11.42247 8.54038 -0.822269 0.000000 0.569099 0.789975 1
-1.39079 -11.29297 8.44527 -0.826907 0.000000 0.562339 0.785641 1
-1.40778 -11.18452 8.36523 -0.831033 0.000000 0.556223 0.782071 1
-1.35100 -11.54491 8.61662 -0.817900 0.000000 0.575360 0.793515 1
-1.36812 -11.50909 8.59351 -0.819493 0.000000 0.573089 0.792370 1
-1.38852 -11.32241 8.45794 -0.826265 0.000000 0.563282 0.786191 1
-1.40063 -11.24242 8.39840 -0.829322 0.000000 0.558771 0.783551 1
-1.34054 -11.58962 8.64059 -0.816476 0.000000 0.577380 0.794491 1
-1.35725 -11.53822 8.60498 -0.818628 0.000000 0.574324 0.792828 1
-1.38952 -11.33005 8.45079 -0.826619 0.000000 0.562762 0.785931 1
-1.40081 -11.24852 8.39179 -0.829625 0.000000 0.558320 0.783230 1
-1.34234 -11.60462 8.63889 -0.816611 0.000000 0.577188 0.794507 1
-1.35950 -11.55430 8.60423 -0.818734 0.000000 0.574174 0.792889 1
-1.38958 -11.33567 8.44459 -0.826901 0.000000 0.562348 0.785611 1
-1.40117 -11.25149 8.38361 -0.830005 0.000000 0.557755 0.782834 1
-1.34247 -11.61439 8.63516 -0.816785 0.000000 0.576943 0.794324 1
-1.36082 -11.56593 8.60245 -0.818856 0.000000 0.573999 0.792737 1
-1.38316 -11.40614 8.48569 -0.824845 0.000000 0.565359 0.787488 1
