# x y z nx ny nz intensity label
-1.37584 -11.19549 8.61795 -0.818467 0.000000 0.574554 0.793561 1
-1.38146 -11.18511 8.59945 -0.819483 0.000000 0.573104 0.792706 1
-1.36670 -11.30024 8.64194 -0.817088 0.000000 0.576513 0.794644 1
-1.38715 -11.23962 8.58638 -0.820254 0.000000 0.571999 0.792126 1
-1.37806 -11.28376 8.60818 -0.818980 0.000000 0.573822 0.793103 1
-1.37305 -11.30018 8.60927 -0.818771 0.000000 0.574120 0.793164 1
-1.40213 -11.19596 8.53255 -0.823156 0.000000 0.567815 0.789670 1
-1.37939 -11.29806 8.59709 -0.819524 0.000000 0.573045 0.792599 1
-1.36950 -11.33204 8.61106 -0.818577 0.000000 0.574396 0.793240 1
-1.39236 -11.28862 8.57984 -0.820714 0.000000 0.571339 0.791821 1
-1.37631 -11.33216 8.60058 -0.819269 0.000000 0.573410 0.792767 1
-1.40100 -11.25181 8.54179 -0.822704 0.000000 0.568470 0.790097 1
-1.37146 -11.35169 8.60395 -0.818962 0.000000 0.573848 0.792920 1
-1.35851 -11.42319 8.64575 -0.816653 0.000000 0.577129 0.794812 1
-1.39510 -11.31585 8.56757 -0.821355 0.000000 0.570418 0.791257 1
-1.37968 -11.36508 8.59249 -0.819742 0.000000 0.572733 0.792401 1
-1.35992 -11.43860 8.63526 -0.817174 0.000000 0.576391 0.794339 1
-1.39449 -11.31431 8.54449 -0.822379 0.000000 0.568941 0.790219 1
-1.38011 -11.37210 8.57580 -0.820511 0.000000 0.571631 0.791638 1
-1.35770 -11.47689 8.64160 -0.816815 0.000000 0.576899 0.794629 1
-1.39920 -11.35587 8.55392 -0.822100 0.000000 0.569343 0.790646 1
-1.35818 -11.48270 8.63490 -0.817135 0.000000 0.576447 0.794324 1
-1.37864 -11.42147 8.59053 -0.819798 0.000000 0.572653 0.792309 1
-1.35386 -11.51254 8.64578 -0.816502 0.000000 0.577342 0.794827 1
-1.37372 -11.44263 8.59497 -0.819441 0.000000 0.573164 0.792508 1
-1.40286 -11.21987 8.43115 -0.827754 0.000000 0.561091 0.785061 1
-1.36933 -11.46841 8.60284 -0.818945 0.000000 0.573872 0.792874 1
-1.38940 -11.39887 8.55242 -0.821861 0.000000 0.569688 0.790570 1
-1.35463 -11.52259 8.63115 -0.817191 0.000000 0.576367 0.794156 1
-1.37028 -11.47805 8.59903 -0.819148 0.000000 0.573583 0.792691 1
-1.39318 -11.31374 8.47855 -0.825317 0.000000 0.564669 0.787213 1
-1.34902 -11.55165 8.64130 -0.816550 0.000000 0.577274 0.794614 1
-1.36678 -11.50858 8.61042 -0.818520 0.000000 0.574478 0.793210 1
-1.38574 -11.42879 8.55244 -0.821745 0.000000 0.569855 0.790570 1
-1.40442 -11.23725 8.41175 -0.828677 0.000000 0.559727 0.784176 1
-1.36305 -11.53272 8.61702 -0.818102 0.000000 0.575074 0.793515 1
-1.38515 -11.42562 8.53909 -0.822331 0.000000 0.569010 0.789975 1
-1.39738 -11.29603 8.44398 -0.827008 0.000000 0.562191 0.785641 1
-1.41178 -11.18841 8.36531 -0.830992 0.000000 0.556284 0.782071 1
-1.35701 -11.54819 8.61705 -0.817908 0.000000 0.575350 0.793515 1
-1.37379 -11.51273 8.59183 -0.819585 0.000000 0.572957 0.792370 1
-1.39422 -11.32714 8.45593 -0.826371 0.000000 0.563126 0.786191 1
-1.40529 -11.24749 8.39779 -0.829333 0.000000 0.558755 0.783551 1
-1.34677 -11.59323 8.63865 -0.816598 0.000000 0.577206 0.794491 1
-1.36376 -11.54228 8.60202 -0.818805 0.000000 0.574072 0.792828 1
-1.39485 -11.33394 8.45014 -0.826652 0.000000 0.562714 0.785931 1
-1.40575 -11.25280 8.39097 -0.829654 0.000000 0.558278 0.783230 1
-1.34832 -11.60834 8.63879 -0.816642 0.000000 0.577145 0.794507 1
-1.36549 -11.55870 8.60319 -0.818807 0.000000 0.574069 0.792889 1
-1.39532 -11.33941 8.44335 -0.826973 0.000000 0.562242 0.785611 1
-1.40589 -11.25554 8.38222 -0.830053 0.000000 0.557685 0.782834 1
-1.34922 -11.61795 8.63483 -0.816851 0.000000 0.576849 0.794324 1
-1.36652 -11.56918 8.59991 -0.818988 0.000000 0.573810 0.792737 1
-1.38938 -11.41058 8.48452 -0.824930 0.000000 0.565235 0.787488 1
-1.39952 -11.32000 8.41848 -0.828224 0.000000 0.560397 0.784482 1
-1.40996 -11.23420 8.35601 -0.831356 0.000000 0.555740 0.781643 1
-1.35412 -11.60614 8.61533 -0.817893 0.000000 0.575370 0.793439 1
-1.37124 -11.55676 8.58001 -0.820040 0.000000 0.572306 0.791836 1
-1.39352 -11.38694 8.45650 -0.826324 0.000000 0.563195 0.786221 1
-1.40352 -11.30017 8.39334 -0.829480 0.000000 0.558537 0.783337 1
-1.34670 -11.64699 8.63384 -0.816815 0.000000 0.576900 0.794278 1
-1.36228 -11.60202 8.60170 -0.818772 0.000000 0.574118 0.792813 1
-1.40079 -11.33357 8.40690 -0.828785 0.000000 0.559567 0.783963 1
-1.34287 -11.68097 8.64746 -0.816072 0.000000 0.577950 0.794903 1
-1.36285 -11.60864 8.59553 -0.819070 0.000000 0.573693 0.792538 1
-1.37832 -11.43951 8.47239 -0.825136 0.000000 0.564934 0.786938 1
-1.39456 -11.39881 8.44353 -0.826941 0.000000 0.562288 0.785626 1
-1.40446 -11.31108 8.37983 -0.830117 0.000000 0.557589 0.782727 1
-1.34146 -11.67056 8.62863 -0.816883 0.000000 0.576803 0.794034 1
-1.37518 -11.59522 8.57536 -0.820375 0.000000 0.571826 0.791623 1
-1.33268 -11.67019 8.61677 -0.817141 0.000000 0.576438 0.793500 1
-1.36923 -11.60096 8.56818 -0.820513 0.000000 0.571628 0.791287 1
-1.40242 -11.40719 8.42843 -0.827864 0.000000 0.560929 0.784939 1
-1.35051 -11.63983 8.58447 -0.819180 0.000000 0.573536 0.792035 1
-1.37068 -11.61501 8.56749 -0.820590 0.000000 0.571518 0.791257 1
-1.41146 -11.42660 8.43232 -0.827964 0.000000 0.560781 0.785122 1
-1.33821 -11.72234 8.63297 -0.816581 0.000000 0.577230 0.794232 1
-1.36561 -11.63929 8.57389 -0.820139 0.000000 0.572164 0.791547 1
-1.40959 -11.41312 8.41151 -0.828845 0.000000 0.559478 0.784176 1
-1.41716 -11.24881 8.29216 -0.834444 0.000000 0.551093 0.778744 1
-1.33458 -11.74804 8.64039 -0.816127 0.000000 0.577873 0.794568 1
-1.36329 -11.62130 8.54960 -0.821168 0.000000 0.570687 0.790448 1
-1.42054 -11.22222 8.26233 -0.835884 0.000000 0.548907 0.777386 1
-1.33991 -11.74090 8.62435 -0.817028 0.000000 0.576598 0.793851 1
-1.36475 -11.63545 8.54897 -0.821242 0.000000 0.570579 0.790417 1
-1.38721 -11.58466 8.51331 -0.823561 0.000000 0.567228 0.788800 1
-1.32704 -11.74049 8.61223 -0.817167 0.000000 0.576401 0.793301 1
-1.36715 -11.65772 8.55427 -0.821078 0.000000 0.570816 0.790661 1
-1.38925 -11.60343 8.51609 -0.823499 0.000000 0.567318 0.788922 1
-1.41858 -11.26496 8.27196 -0.835393 0.000000 0.549653 0.777829 1
-1.33575 -11.76384 8.61855 -0.817159 0.000000 0.576413 0.793576 1
-1.36148 -11.68720 8.56432 -0.820443 0.000000 0.571729 0.791119 1
-1.38171 -11.66267 8.54767 -0.821835 0.000000 0.569726 0.790356 1
-1.31323 -11.76402 8.60635 -0.816990 0.000000 0.576651 0.793027 1
-1.35013 -11.69484 8.55818 -0.820362 0.000000 0.571844 0.790845 1
-1.37405 -11.65417 8.53004 -0.822393 0.000000 0.568920 0.789563 1
-1.27464 -11.72887 8.56776 -0.817511 0.000000 0.575913 0.791272 1
-1.35939 -11.72905 8.57243 -0.820009 0.000000 0.572351 0.791485 1
-1.41610 -11.53197 8.43304 -0.828073 0.000000 0.560620 0.785153 1
-1.32536 -11.80742 8.61620 -0.816932 0.000000 0.576734 0.793469 1
-1.35568 -11.74651 8.57378 -0.819830 0.000000 0.572607 0.791547 1
-1.40603 -11.51110 8.40646 -0.828964 0.000000 0.559301 0.783932 1
-1.25546 -11.95982 8.71171 -0.810276 0.000000 0.586048 0.797818 1
-1.35743 -11.76354 8.57510 -0.819825 0.000000 0.572614 0.791608 1
-1.41829 -11.32498 8.26199 -0.835833 0.000000 0.548984 0.777371 1
-1.25556 -11.96274 8.70257 -0.810699 0.000000 0.585463 0.797406 1
-1.38458 -11.63648 8.47390 -0.825261 0.000000 0.564751 0.786999 1
-1.42392 -11.26166 8.20603 -0.838509 0.000000 0.544888 0.774823 1
-1.33458 -11.76462 8.55248 -0.820129 0.000000 0.572179 0.790585 1
-1.36300 -11.71106 8.51544 -0.822708 0.000000 0.568464 0.788891 1
-1.42131 -11.29789 8.22133 -0.837747 0.000000 0.546059 0.775525 1
-1.43067 -11.20107 8.15225 -0.841113 0.000000 0.540859 0.772381 1
-1.35802 -11.72619 8.51503 -0.822571 0.000000 0.568663 0.788876 1
-1.37839 -11.70159 8.49848 -0.823957 0.000000 0.566652 0.788128 1
