# x y z nx ny nz intensity label damage_type
-0.048994 0.000000 1.672780 -0.049067 0.000000 0.998796 0.500000 1 0
-0.048995 0.998694 1.672780 -0.049067 0.000000 0.998796 0.500000 1 0
-0.097939 0.000000 1.670376 -0.049067 0.000000 0.998796 0.500000 1 0
-0.048994 -0.998694 1.672780 -0.049067 0.000000 0.998796 0.500000 1 0
-0.000050 0.000000 1.675184 -0.049067 0.000000 0.998796 0.500000 1 0
-0.048992 1.998751 1.672780 -0.049067 0.000000 0.998796 0.500000 1 0
-0.048992 2.997445 1.672780 -0.049067 0.000000 0.998796 0.500000 1 0
-0.097936 1.998752 1.670376 -0.049067 0.000000 0.998796 0.500000 1 0
-0.048991 1.000058 1.672780 -0.049067 0.000000 0.998796 0.500000 1 0
-0.000047 1.998751 1.675184 -0.049067 0.000000 0.998796 0.500000 1 0
-0.048989 3.997503 1.672780 -0.049067 0.000000 0.998796 0.500000 1 0
-0.048990 4.996196 1.672780 -0.049067 0.000000 0.998796 0.500000 1 0
-0.097933 3.997503 1.670376 -0.049067 0.000000 0.998796 0.500000 1 0
-0.048988 2.998809 1.672780 -0.049067 0.000000 0.998796 0.500000 1 0
-0.000044 3.997503 1.675184 -0.049067 0.000000 0.998796 0.500000 1 0
-0.048986 5.996254 1.672780 -0.049067 0.000000 0.998796 0.500000 1 0
-0.048987 6.994947 1.672780 -0.049067 0.000000 0.998796 0.500000 1 0
-0.097931 5.996254 1.670376 -0.049067 0.000000 0.998796 0.500000 1 0
-0.048986 4.997560 1.672780 -0.049067 0.000000 0.998796 0.500000 1 0
-0.000042 5.996254 1.675184 -0.049067 0.000000 0.998796 0.500000 1 0
-0.048984 7.995005 1.672780 -0.049067 0.000000 0.998796 0.500000 1 0
-0.048984 8.993699 1.672780 -0.049067 0.000000 0.998796 0.500000 1 0
-0.097928 7.995006 1.670376 -0.049067 0.000000 0.998796 0.500000 1 0
-0.048983 6.996312 1.672780 -0.049067 0.000000 0.998796 0.500000 1 0
-0.000039 7.995006 1.675184 -0.049067 0.000000 0.998796 0.500000 1 0
-0.048981 9.993756 1.672780 -0.049067 0.000000 0.998796 0.500000 1 0
-0.048982 10.992450 1.672780 -0.049067 0.000000 0.998796 0.500000 1 0
-0.097926 9.993756 1.670376 -0.049067 0.000000 0.998796 0.500000 1 0
-0.048981 8.995063 1.672780 -0.049067 0.000000 0.998796 0.500000 1 0
-0.000037 9.993756 1.675184 -0.049067 0.000000 0.998796 0.500000 1 0
-0.048979 11.992508 1.672780 -0.049067 0.000000 0.998796 0.500000 1 0
-0.048979 12.991201 1.672780 -0.049067 0.000000 0.998796 0.500000 1 0
-0.097923 11.992508 1.670376 -0.049067 0.000000 0.998796 0.500000 1 0
-0.048978 10.993814 1.672780 -0.049067 0.000000 0.998796 0.500000 1 0
-0.000034 11.992508 1.675184 -0.049067 0.000000 0.998796 0.500000 1 0
-0.048976 13.991260 1.672780 -0.049067 0.000000 0.998796 0.500000 1 0
-0.048977 14.989953 1.672780 -0.049067 0.000000 0.998796 0.500000 1 0
-0.097921 13.991259 1.670376 -0.049067 0.000000 0.998796 0.500000 1 0
-0.048976 12.992565 1.672780 -0.049067 0.000000 0.998796 0.500000 1 0
-0.000032 13.991259 1.675184 -0.049067 0.000000 0.998796 0.500000 1 0
-0.048974 15.990011 1.672780 -0.049067 0.000000 0.998796 0.500000 1 0
-0.048974 16.988705 1.672780 -0.049067 0.000000 0.998796 0.500000 1 0
-0.097918 15.990011 1.670376 -0.049067 0.000000 0.998796 0.500000 1 0
-0.048973 14.991317 1.672780 -0.049067 0.000000 0.998796 0.500000 1 0
-0.000029 15.990011 1.675184 -0.049067 0.000000 0.998796 0.500000 1 0
-0.048971 17.988762 1.672780 -0.049067 0.000000 0.998796 0.500000 1 0
-0.048972 18.987455 1.672780 -0.049067 0.000000 0.998796 0.500000 1 0
-0.097916 17.988762 1.670376 -0.049067 0.000000 0.998796 0.500000 1 0
-0.048971 16.990068 1.672780 -0.049067 0.000000 0.998796 0.500000 1 0
-0.000027 17.988762 1.675184 -0.049067 0.000000 0.998796 0.500000 1 0
-0.048969 19.987513 1.672780 -0.049067 0.000000 0.998796 0.500000 1 0
-0.048969 20.986206 1.672780 -0.049067 0.000000 0.998796 0.500000 1 0
-0.097913 19.987513 1.670376 -0.049067 0.000000 0.998796 0.500000 1 0
