# x y z nx ny nz intensity label damage_type
-0.048996 0.000000 1.671081 -0.048973 0.000209 0.998800 0.500000 1 0
-0.048996 0.998694 1.670873 -0.048973 0.000209 0.998800 0.500000 1 0
-0.097939 0.000000 1.668681 -0.048973 0.000209 0.998800 0.500000 1 0
-0.048996 -0.998694 1.671290 -0.048973 0.000209 0.998800 0.500000 1 0
-0.000050 0.000000 1.673481 -0.048973 0.000209 0.998800 0.500000 1 0
-0.048992 1.998751 1.670621 -0.048947 0.000252 0.998801 0.500000 1 0
-0.048992 2.997445 1.670369 -0.048947 0.000252 0.998801 0.500000 1 0
-0.097939 1.998752 1.668222 -0.048947 0.000252 0.998801 0.500000 1 0
-0.048992 1.000058 1.670873 -0.048947 0.000252 0.998801 0.500000 1 0
-0.000050 1.998751 1.673019 -0.048947 0.000252 0.998801 0.500000 1 0
-0.048988 3.997503 1.670069 -0.048917 0.000300 0.998803 0.500000 1 0
-0.048992 4.996196 1.669769 -0.048917 0.000300 0.998803 0.500000 1 0
-0.097935 3.997503 1.667672 -0.048917 0.000300 0.998803 0.500000 1 0
-0.048988 2.998809 1.670369 -0.048917 0.000300 0.998803 0.500000 1 0
-0.000046 3.997503 1.672466 -0.048917 0.000300 0.998803 0.500000 1 0
-0.048988 5.996254 1.669418 -0.048881 0.000351 0.998805 0.500000 1 0
-0.048988 6.994947 1.669066 -0.048881 0.000351 0.998805 0.500000 1 0
-0.097931 5.996254 1.667022 -0.048881 0.000351 0.998805 0.500000 1 0
-0.048988 4.997560 1.669769 -0.048881 0.000351 0.998805 0.500000 1 0
-0.000042 5.996254 1.671813 -0.048881 0.000351 0.998805 0.500000 1 0
-0.048985 7.995005 1.668661 -0.048839 0.000405 0.998807 0.500000 1 0
-0.048985 8.993699 1.668256 -0.048839 0.000405 0.998807 0.500000 1 0
-0.097931 7.995006 1.666268 -0.048839 0.000405 0.998807 0.500000 1 0
-0.048985 6.996312 1.669066 -0.048839 0.000405 0.998807 0.500000 1 0
-0.000042 7.995006 1.671054 -0.048839 0.000405 0.998807 0.500000 1 0
-0.048981 9.993756 1.667796 -0.048791 0.000460 0.998809 0.500000 1 0
-0.048981 10.992450 1.667336 -0.048791 0.000460 0.998809 0.500000 1 0
-0.097927 9.993756 1.665405 -0.048791 0.000460 0.998809 0.500000 1 0
-0.048981 8.995063 1.668256 -0.048791 0.000460 0.998809 0.500000 1 0
-0.000038 9.993756 1.670187 -0.048791 0.000460 0.998809 0.500000 1 0
-0.048981 11.992508 1.666822 -0.048736 0.000513 0.998812 0.500000 1 0
-0.048981 12.991201 1.666309 -0.048736 0.000513 0.998812 0.500000 1 0
-0.097923 11.992508 1.664434 -0.048736 0.000513 0.998812 0.500000 1 0
-0.048981 10.993814 1.667336 -0.048736 0.000513 0.998812 0.500000 1 0
-0.000034 11.992508 1.669211 -0.048736 0.000513 0.998812 0.500000 1 0
-0.048977 13.991260 1.665746 -0.048677 0.000563 0.998814 0.500000 1 0
-0.048977 14.989953 1.665183 -0.048677 0.000563 0.998814 0.500000 1 0
-0.097923 13.991259 1.663361 -0.048677 0.000563 0.998814 0.500000 1 0
-0.048977 12.992565 1.666309 -0.048677 0.000563 0.998814 0.500000 1 0
-0.000031 13.991259 1.668131 -0.048677 0.000563 0.998814 0.500000 1 0
-0.048973 15.990011 1.664576 -0.048612 0.000606 0.998818 0.500000 1 0
-0.048973 16.988705 1.663970 -0.048612 0.000606 0.998818 0.500000 1 0
-0.097919 15.990011 1.662194 -0.048612 0.000606 0.998818 0.500000 1 0
-0.048973 14.991317 1.665183 -0.048612 0.000606 0.998818 0.500000 1 0
-0.000031 15.990011 1.666959 -0.048612 0.000606 0.998818 0.500000 1 0
-0.048973 17.988762 1.663329 -0.048543 0.000640 0.998821 0.500000 1 0
-0.048973 18.987455 1.662689 -0.048543 0.000640 0.998821 0.500000 1 0
-0.097916 17.988762 1.660951 -0.048543 0.000640 0.998821 0.500000 1 0
-0.048973 16.990068 1.663970 -0.048543 0.000640 0.998821 0.500000 1 0
-0.000027 17.988762 1.665708 -0.048543 0.000640 0.998821 0.500000 1 0
-0.048969 19.987513 1.662026 -0.048471 0.000663 0.998824 0.500000 1 0
-0.048969 20.986206 1.661363 -0.048471 0.000663 0.998824 0.500000 1 0
-0.097912 19.987513 1.659650 -0.048471 0.000663 0.998824 0.500000 1 0
-0.048969 18.988819 1.662688 -0.048471 0.000663 0.998824 0.500000 1 0
-0.000023 19.987513 1.664401 -0.048471 0.000663 0.998824 0.500000 1 0
-0.048965 21.986265 1.660691 -0.048397 0.000671 0.998828 0.500000 1 0
-0.048965 22.984959 1.660021 -0.048397 0.000671 0.998828 0.500000 1 0
-0.097912 21.986263 1.658320 -0.048397 0.000671 0.998828 0.500000 1 0
-0.048965 20.987570 1.661362 -0.048397 0.000671 0.998828 0.500000 1 0
-0.000023 21.986263 1.663063 -0.048397 0.000671 0.998828 0.500000 1 0
-0.048965 23.985016 1.659358 -0.048324 0.000662 0.998832 0.500000 1 0
-0.048965 24.983709 1.658696 -0.048324 0.000662 0.998832 0.500000 1 0
-0.097908 23.985016 1.656990 -0.048324 0.000662 0.998832 0.500000 1 0
-0.048962 22.986322 1.660020 -0.048324 0.000662 0.998832 0.500000 1 0
-0.000019 23.985016 1.661726 -0.048324 0.000662 0.998832 0.500000 1 0
-0.048962 25.983768 1.658060 -0.048251 0.000636 0.998835 0.500000 1 0
-0.048962 26.982460 1.657424 -0.048251 0.000636 0.998835 0.500000 1 0
-0.097904 25.983767 1.655695 -0.048251 0.000636 0.998835 0.500000 1 0
-0.048962 24.985073 1.658695 -0.048251 0.000636 0.998835 0.500000 1 0
-0.000015 25.983767 1.660424 -0.048251 0.000636 0.998835 0.500000 1 0
-0.048958 27.982519 1.656833 -0.048183 0.000591 0.998838 0.500000 1 0
-0.048958 28.981213 1.656242 -0.048183 0.000591 0.998838 0.500000 1 0
-0.097904 27.982517 1.654472 -0.048183 0.000591 0.998838 0.500000 1 0
-0.048958 26.983824 1.657423 -0.048183 0.000591 0.998838 0.500000 1 0
-0.000015 27.982517 1.659194 -0.048183 0.000591 0.998838 0.500000 1 0
-0.048958 29.981270 1.655715 -0.048122 0.000527 0.998841 0.500000 1 0
-0.048958 30.979963 1.655188 -0.048122 0.000527 0.998841 0.500000 1 0
-0.097900 29.981270 1.653357 -0.048122 0.000527 0.998841 0.500000 1 0
-0.048954 28.982576 1.656242 -0.048122 0.000527 0.998841 0.500000 1 0
-0.000011 29.981270 1.658073 -0.048122 0.000527 0.998841 0.500000 1 0
-0.048954 31.980019 1.654741 -0.048067 0.000446 0.998844 0.500000 1 0
-0.048954 32.978714 1.654295 -0.048067 0.000446 0.998844 0.500000 1 0
-0.097897 31.980021 1.652386 -0.048067 0.000446 0.998844 0.500000 1 0
-0.048954 30.981327 1.655187 -0.048067 0.000446 0.998844 0.500000 1 0
-0.000008 31.980021 1.657097 -0.048067 0.000446 0.998844 0.500000 1 0
-0.048950 33.978775 1.653945 -0.048025 0.000350 0.998846 0.500000 1 0
-0.048950 34.977467 1.653596 -0.048025 0.000350 0.998846 0.500000 1 0
-0.097897 33.978775 1.651592 -0.048025 0.000350 0.998846 0.500000 1 0
-0.048950 32.980080 1.654295 -0.048025 0.000350 0.998846 0.500000 1 0
-0.000008 33.978775 1.656299 -0.048025 0.000350 0.998846 0.500000 1 0
-0.048950 35.977524 1.653355 -0.047991 0.000241 0.998848 0.500000 1 0
-0.048950 36.976215 1.653114 -0.047991 0.000241 0.998848 0.500000 1 0
-0.097893 35.977524 1.651003 -0.047991 0.000241 0.998848 0.500000 1 0
-0.048946 34.978828 1.653596 -0.047991 0.000241 0.998848 0.500000 1 0
-0.000004 35.977524 1.655706 -0.047991 0.000241 0.998848 0.500000 1 0
-0.048946 37.976276 1.652990 -0.047971 0.000124 0.998849 0.500000 1 0
-0.048946 38.974968 1.652866 -0.047971 0.000124 0.998849 0.500000 1 0
