# x y z nx ny nz intensity label damage_type
-0.048994 0.000000 1.672355 -0.049043 0.000052 0.998797 0.500000 1 0
-0.048994 0.998694 1.672303 -0.049043 0.000052 0.998797 0.500000 1 0
-0.097939 0.000000 1.669952 -0.049043 0.000052 0.998797 0.500000 1 0
-0.048993 -0.998694 1.672408 -0.049043 0.000052 0.998797 0.500000 1 0
-0.000050 0.000000 1.674759 -0.049043 0.000052 0.998797 0.500000 1 0
-0.048991 1.998751 1.672240 -0.049037 0.000063 0.998797 0.500000 1 0
-0.048992 2.997445 1.672177 -0.049037 0.000063 0.998797 0.500000 1 0
-0.097936 1.998752 1.669837 -0.049037 0.000063 0.998797 0.500000 1 0
-0.048990 1.000058 1.672303 -0.049037 0.000063 0.998797 0.500000 1 0
-0.000047 1.998751 1.674643 -0.049037 0.000063 0.998797 0.500000 1 0
-0.048988 3.997503 1.672102 -0.049029 0.000075 0.998797 0.500000 1 0
-0.048989 4.996196 1.672027 -0.049029 0.000075 0.998797 0.500000 1 0
-0.097933 3.997503 1.669700 -0.049029 0.000075 0.998797 0.500000 1 0
-0.048988 2.998809 1.672177 -0.049029 0.000075 0.998797 0.500000 1 0
-0.000044 3.997503 1.674505 -0.049029 0.000075 0.998797 0.500000 1 0
-0.048986 5.996254 1.671939 -0.049020 0.000088 0.998798 0.500000 1 0
-0.048986 6.994947 1.671852 -0.049020 0.000088 0.998798 0.500000 1 0
-0.097931 5.996254 1.669537 -0.049020 0.000088 0.998798 0.500000 1 0
-0.048985 4.997560 1.672027 -0.049020 0.000088 0.998798 0.500000 1 0
-0.000042 5.996254 1.674342 -0.049020 0.000088 0.998798 0.500000 1 0
-0.048984 7.995005 1.671750 -0.049010 0.000101 0.998798 0.500000 1 0
-0.048985 8.993699 1.671649 -0.049010 0.000101 0.998798 0.500000 1 0
-0.097928 7.995006 1.669349 -0.049010 0.000101 0.998798 0.500000 1 0
-0.048983 6.996312 1.671852 -0.049010 0.000101 0.998798 0.500000 1 0
-0.000039 7.995006 1.674152 -0.049010 0.000101 0.998798 0.500000 1 0
-0.048981 9.993756 1.671534 -0.048998 0.000115 0.998799 0.500000 1 0
-0.048982 10.992450 1.671419 -0.048998 0.000115 0.998799 0.500000 1 0
-0.097925 9.993756 1.669133 -0.048998 0.000115 0.998799 0.500000 1 0
-0.048981 8.995063 1.671649 -0.048998 0.000115 0.998799 0.500000 1 0
-0.000036 9.993756 1.673935 -0.048998 0.000115 0.998799 0.500000 1 0
-0.048979 11.992508 1.671291 -0.048984 0.000128 0.998800 0.500000 1 0
-0.048979 12.991201 1.671162 -0.048984 0.000128 0.998800 0.500000 1 0
-0.097923 11.992508 1.668890 -0.048984 0.000128 0.998800 0.500000 1 0
-0.048978 10.993814 1.671419 -0.048984 0.000128 0.998800 0.500000 1 0
-0.000034 11.992508 1.673691 -0.048984 0.000128 0.998800 0.500000 1 0
-0.048976 13.991260 1.671022 -0.048970 0.000141 0.998800 0.500000 1 0
-0.048977 14.989953 1.670881 -0.048970 0.000141 0.998800 0.500000 1 0
-0.097920 13.991259 1.668622 -0.048970 0.000141 0.998800 0.500000 1 0
-0.048975 12.992565 1.671162 -0.048970 0.000141 0.998800 0.500000 1 0
-0.000031 13.991259 1.673421 -0.048970 0.000141 0.998800 0.500000 1 0
-0.048973 15.990011 1.670729 -0.048953 0.000152 0.998801 0.500000 1 0
-0.048974 16.988705 1.670577 -0.048953 0.000152 0.998801 0.500000 1 0
-0.097918 15.990011 1.668330 -0.048953 0.000152 0.998801 0.500000 1 0
-0.048973 14.991317 1.670881 -0.048953 0.000152 0.998801 0.500000 1 0
-0.000029 15.990011 1.673128 -0.048953 0.000152 0.998801 0.500000 1 0
-0.048971 17.988762 1.670417 -0.048936 0.000160 0.998802 0.500000 1 0
-0.048971 18.987455 1.670257 -0.048936 0.000160 0.998802 0.500000 1 0
-0.097916 17.988762 1.668019 -0.048936 0.000160 0.998802 0.500000 1 0
-0.048970 16.990068 1.670578 -0.048936 0.000160 0.998802 0.500000 1 0
-0.000027 17.988762 1.672815 -0.048936 0.000160 0.998802 0.500000 1 0
-0.048968 19.987513 1.670091 -0.048918 0.000166 0.998803 0.500000 1 0
-0.048969 20.986206 1.669926 -0.048918 0.000166 0.998803 0.500000 1 0
-0.097913 19.987513 1.667694 -0.048918 0.000166 0.998803 0.500000 1 0
-0.048967 18.988819 1.670257 -0.048918 0.000166 0.998803 0.500000 1 0
-0.000024 19.987513 1.672489 -0.048918 0.000166 0.998803 0.500000 1 0
-0.048965 21.986265 1.669758 -0.048900 0.000168 0.998804 0.500000 1 0
-0.048966 22.984959 1.669590 -0.048900 0.000168 0.998804 0.500000 1 0
-0.097910 21.986263 1.667362 -0.048900 0.000168 0.998804 0.500000 1 0
-0.048965 20.987570 1.669926 -0.048900 0.000168 0.998804 0.500000 1 0
-0.000021 21.986263 1.672154 -0.048900 0.000168 0.998804 0.500000 1 0
-0.048964 23.985016 1.669425 -0.048881 0.000166 0.998805 0.500000 1 0
-0.048964 24.983709 1.669259 -0.048881 0.000166 0.998805 0.500000 1 0
-0.097908 23.985016 1.667029 -0.048881 0.000166 0.998805 0.500000 1 0
-0.048963 22.986322 1.669590 -0.048881 0.000166 0.998805 0.500000 1 0
-0.000019 23.985016 1.671820 -0.048881 0.000166 0.998805 0.500000 1 0
-0.048961 25.983768 1.669100 -0.048863 0.000159 0.998805 0.500000 1 0
-0.048962 26.982460 1.668941 -0.048863 0.000159 0.998805 0.500000 1 0
-0.097905 25.983767 1.666705 -0.048863 0.000159 0.998805 0.500000 1 0
-0.048960 24.985073 1.669259 -0.048863 0.000159 0.998805 0.500000 1 0
-0.000016 25.983767 1.671494 -0.048863 0.000159 0.998805 0.500000 1 0
-0.048958 27.982519 1.668793 -0.048846 0.000148 0.998806 0.500000 1 0
-0.048959 28.981213 1.668645 -0.048846 0.000148 0.998806 0.500000 1 0
-0.097902 27.982517 1.666400 -0.048846 0.000148 0.998806 0.500000 1 0
-0.048958 26.983824 1.668941 -0.048846 0.000148 0.998806 0.500000 1 0
-0.000013 27.982517 1.671187 -0.048846 0.000148 0.998806 0.500000 1 0
-0.048956 29.981270 1.668514 -0.048830 0.000132 0.998807 0.500000 1 0
-0.048956 30.979963 1.668382 -0.048830 0.000132 0.998807 0.500000 1 0
-0.097900 29.981270 1.666121 -0.048830 0.000132 0.998807 0.500000 1 0
-0.048955 28.982576 1.668646 -0.048830 0.000132 0.998807 0.500000 1 0
-0.000011 29.981270 1.670907 -0.048830 0.000132 0.998807 0.500000 1 0
-0.048953 31.980019 1.668270 -0.048818 0.000112 0.998808 0.500000 1 0
-0.048953 32.978714 1.668159 -0.048818 0.000112 0.998808 0.500000 1 0
-0.097898 31.980021 1.665878 -0.048818 0.000112 0.998808 0.500000 1 0
-0.048952 30.981327 1.668382 -0.048818 0.000112 0.998808 0.500000 1 0
-0.000009 31.980021 1.670663 -0.048818 0.000112 0.998808 0.500000 1 0
-0.048950 33.978775 1.668071 -0.048806 0.000088 0.998808 0.500000 1 0
-0.048951 34.977467 1.667984 -0.048806 0.000088 0.998808 0.500000 1 0
-0.097895 33.978775 1.665680 -0.048806 0.000088 0.998808 0.500000 1 0
-0.048950 32.980080 1.668159 -0.048806 0.000088 0.998808 0.500000 1 0
-0.000006 33.978775 1.670463 -0.048806 0.000088 0.998808 0.500000 1 0
-0.048948 35.977524 1.667924 -0.048799 0.000060 0.998809 0.500000 1 0
-0.048948 36.976215 1.667863 -0.048799 0.000060 0.998809 0.500000 1 0
-0.097893 35.977524 1.665532 -0.048799 0.000060 0.998809 0.500000 1 0
-0.048947 34.978828 1.667984 -0.048799 0.000060 0.998809 0.500000 1 0
-0.000003 35.977524 1.670315 -0.048799 0.000060 0.998809 0.500000 1 0
-0.048945 37.976276 1.667833 -0.048793 0.000031 0.998809 0.500000 1 0
-0.048945 38.974968 1.667801 -0.048793 0.000031 0.998809 0.500000 1 0
-0.097890 37.976273 1.665442 -0.048793 0.000031 0.998809 0.500000 1 0
-0.048944 36.977581 1.667864 -0.048793 0.000031 0.998809 0.500000 1 0
-0.000001 37.976273 1.670223 -0.048793 0.000031 0.998809 0.500000 1 0
-0.048943 39.975029 1.667801 -0.048791 0.000001 0.998809 0.500000 1 0
-0.048944 40.973721 1.667801 -0.048791 0.000001 0.998809 0.500000 1 0
-0.097887 39.975029 1.665410 -0.048791 0.000001 0.998809 0.500000 1 0
-0.048943 38.976334 1.667802 -0.048791 0.000001 0.998809 0.500000 1 0
0.000002 39.975029 1.670192 -0.048791 0.000001 0.998809 0.500000 1 0
-0.048940 41.973778 1.667831 -0.048792 -0.000030 0.998809 0.500000 1 0
-0.048941 42.972469 1.667861 -0.048792 -0.000030 0.998809 0.500000 1 0
-0.097884 41.973778 1.665440 -0.048792 -0.000030 0.998809 0.500000 1 0
-0.048940 40.975082 1.667801 -0.048792 -0.000030 0.998809 0.500000 1 0
