# x y z nx ny nz intensity label damage_type
-0.048994 0.000000 1.671761 -0.049010 0.000125 0.998798 0.500000 1 0
-0.048996 0.998694 1.671636 -0.049010 0.000125 0.998798 0.500000 1 0
-0.097939 0.000000 1.669359 -0.049010 0.000125 0.998798 0.500000 1 0
-0.048994 -0.998694 1.671886 -0.049010 0.000125 0.998798 0.500000 1 0
-0.000050 0.000000 1.674162 -0.049010 0.000125 0.998798 0.500000 1 0
-0.048992 1.998751 1.671484 -0.048995 0.000151 0.998799 0.500000 1 0
-0.048992 2.997445 1.671333 -0.048995 0.000151 0.998799 0.500000 1 0
-0.097937 1.998752 1.669084 -0.048995 0.000151 0.998799 0.500000 1 0
-0.048992 1.000058 1.671636 -0.048995 0.000151 0.998799 0.500000 1 0
-0.000048 1.998751 1.673885 -0.048995 0.000151 0.998799 0.500000 1 0
-0.048990 3.997503 1.671153 -0.048977 0.000180 0.998800 0.500000 1 0
-0.048990 4.996196 1.670973 -0.048977 0.000180 0.998800 0.500000 1 0
-0.097935 3.997503 1.668753 -0.048977 0.000180 0.998800 0.500000 1 0
-0.048988 2.998809 1.671333 -0.048977 0.000180 0.998800 0.500000 1 0
-0.000046 3.997503 1.673553 -0.048977 0.000180 0.998800 0.500000 1 0
-0.048986 5.996254 1.670763 -0.048955 0.000211 0.998801 0.500000 1 0
-0.048988 6.994947 1.670552 -0.048955 0.000211 0.998801 0.500000 1 0
-0.097931 5.996254 1.668364 -0.048955 0.000211 0.998801 0.500000 1 0
-0.048986 4.997560 1.670974 -0.048955 0.000211 0.998801 0.500000 1 0
-0.000042 5.996254 1.673162 -0.048955 0.000211 0.998801 0.500000 1 0
-0.048985 7.995005 1.670309 -0.048930 0.000243 0.998802 0.500000 1 0
-0.048985 8.993699 1.670065 -0.048930 0.000243 0.998802 0.500000 1 0
-0.097929 7.995006 1.667911 -0.048930 0.000243 0.998802 0.500000 1 0
-0.048985 6.996312 1.670552 -0.048930 0.000243 0.998802 0.500000 1 0
-0.000040 7.995006 1.672706 -0.048930 0.000243 0.998802 0.500000 1 0
-0.048983 9.993756 1.669789 -0.048901 0.000276 0.998804 0.500000 1 0
-0.048983 10.992450 1.669513 -0.048901 0.000276 0.998804 0.500000 1 0
-0.097927 9.993756 1.667393 -0.048901 0.000276 0.998804 0.500000 1 0
-0.048981 8.995063 1.670065 -0.048901 0.000276 0.998804 0.500000 1 0
-0.000038 9.993756 1.672186 -0.048901 0.000276 0.998804 0.500000 1 0
-0.048979 11.992508 1.669205 -0.048869 0.000308 0.998805 0.500000 1 0
-0.048981 12.991201 1.668897 -0.048869 0.000308 0.998805 0.500000 1 0
-0.097923 11.992508 1.666811 -0.048869 0.000308 0.998805 0.500000 1 0
-0.048979 10.993814 1.669513 -0.048869 0.000308 0.998805 0.500000 1 0
-0.000034 11.992508 1.671600 -0.048869 0.000308 0.998805 0.500000 1 0
-0.048977 13.991260 1.668560 -0.048833 0.000338 0.998807 0.500000 1 0
-0.048977 14.989953 1.668222 -0.048833 0.000338 0.998807 0.500000 1 0
-0.097921 13.991259 1.666167 -0.048833 0.000338 0.998807 0.500000 1 0
-0.048977 12.992565 1.668897 -0.048833 0.000338 0.998807 0.500000 1 0
-0.000032 13.991259 1.670953 -0.048833 0.000338 0.998807 0.500000 1 0
-0.048975 15.990011 1.667858 -0.048794 0.000364 0.998809 0.500000 1 0
-0.048975 16.988705 1.667494 -0.048794 0.000364 0.998809 0.500000 1 0
-0.097919 15.990011 1.665467 -0.048794 0.000364 0.998809 0.500000 1 0
-0.048973 14.991317 1.668222 -0.048794 0.000364 0.998809 0.500000 1 0
-0.000031 15.990011 1.670249 -0.048794 0.000364 0.998809 0.500000 1 0
-0.048971 17.988762 1.667109 -0.048753 0.000384 0.998811 0.500000 1 0
-0.048973 18.987455 1.666725 -0.048753 0.000384 0.998811 0.500000 1 0
-0.097916 17.988762 1.664721 -0.048753 0.000384 0.998811 0.500000 1 0
-0.048971 16.990068 1.667494 -0.048753 0.000384 0.998811 0.500000 1 0
-0.000027 17.988762 1.669499 -0.048753 0.000384 0.998811 0.500000 1 0
-0.048969 19.987513 1.666327 -0.048710 0.000398 0.998813 0.500000 1 0
-0.048969 20.986206 1.665930 -0.048710 0.000398 0.998813 0.500000 1 0
-0.097914 19.987513 1.663940 -0.048710 0.000398 0.998813 0.500000 1 0
-0.048969 18.988819 1.666725 -0.048710 0.000398 0.998813 0.500000 1 0
-0.000025 19.987513 1.668714 -0.048710 0.000398 0.998813 0.500000 1 0
-0.048967 21.986265 1.665527 -0.048665 0.000403 0.998815 0.500000 1 0
-0.048967 22.984959 1.665124 -0.048665 0.000403 0.998815 0.500000 1 0
-0.097912 21.986263 1.663142 -0.048665 0.000403 0.998815 0.500000 1 0
-0.048965 20.987570 1.665929 -0.048665 0.000403 0.998815 0.500000 1 0
-0.000023 21.986263 1.667912 -0.048665 0.000403 0.998815 0.500000 1 0
-0.048964 23.985016 1.664727 -0.048620 0.000397 0.998817 0.500000 1 0
-0.048965 24.983709 1.664330 -0.048620 0.000397 0.998817 0.500000 1 0
-0.097908 23.985016 1.662344 -0.048620 0.000397 0.998817 0.500000 1 0
-0.048964 22.986322 1.665124 -0.048620 0.000397 0.998817 0.500000 1 0
-0.000019 23.985016 1.667109 -0.048620 0.000397 0.998817 0.500000 1 0
-0.048962 25.983768 1.663948 -0.048578 0.000382 0.998819 0.500000 1 0
-0.048962 26.982460 1.663566 -0.048578 0.000382 0.998819 0.500000 1 0
-0.097906 25.983767 1.661567 -0.048578 0.000382 0.998819 0.500000 1 0
-0.048962 24.985073 1.664329 -0.048578 0.000382 0.998819 0.500000 1 0
-0.000017 25.983767 1.666328 -0.048578 0.000382 0.998819 0.500000 1 0
-0.048960 27.982519 1.663212 -0.048537 0.000354 0.998821 0.500000 1 0
-0.048960 28.981213 1.662857 -0.048537 0.000354 0.998821 0.500000 1 0
-0.097904 27.982517 1.660833 -0.048537 0.000354 0.998821 0.500000 1 0
