# x y z nx ny nz intensity label
4.240000 0.000000 -0.000000 1.000000 0.000000 0.000000 0.460000 1
4.249014 0.000000 0.104306 0.999699 0.000000 0.024541 0.463927 1
4.245466 0.000000 0.208563 0.998795 0.000000 0.049068 0.467851 1
4.239356 0.000000 0.312707 0.997290 0.000000 0.073565 0.471770 1
4.230686 0.000000 0.416676 0.995185 0.000000 0.098017 0.475683 1
4.219458 0.000000 0.520405 0.992480 0.000000 0.122411 0.479586 1
4.205676 0.000000 0.623833 0.989177 0.000000 0.146730 0.483477 1
4.189348 0.000000 0.726894 0.985278 0.000000 0.170962 0.487354 1
4.170481 0.000000 0.829527 0.980785 0.000000 0.195090 0.491214 1
4.149084 0.000000 0.931668 0.975702 0.000000 0.219101 0.495056 1
4.125170 0.000000 1.033253 0.970031 0.000000 0.242980 0.498877 1
4.098750 0.000000 1.134220 0.963776 0.000000 0.266713 0.502674 1
4.069840 0.000000 1.234507 0.956940 0.000000 0.290285 0.506446 1
4.038456 0.000000 1.334051 0.949528 0.000000 0.313682 0.510189 1
4.004616 0.000000 1.432791 0.941544 0.000000 0.336890 0.513902 1
3.968340 0.000000 1.530664 0.932993 0.000000 0.359895 0.517583 1
3.929649 0.000000 1.627610 0.923880 0.000000 0.382683 0.521229 1
3.888568 0.000000 1.723569 0.914210 0.000000 0.405241 0.524839 1
3.845119 0.000000 1.818480 0.903989 0.000000 0.427555 0.528409 1
3.799331 0.000000 1.912286 0.893224 0.000000 0.449611 0.531938 1
3.751232 0.000000 2.004927 0.881921 0.000000 0.471397 0.535423 1
3.700850 0.000000 2.096345 0.870087 0.000000 0.492898 0.538864 1
3.648217 0.000000 2.186485 0.857729 0.000000 0.514103 0.542256 1
3.593367 0.000000 2.275291 0.844854 0.000000 0.534998 0.545600 1
3.536334 0.000000 2.362707 0.831470 0.000000 0.555570 0.548891 1
3.477154 0.000000 2.448679 0.817585 0.000000 0.575808 0.552129 1
3.415864 0.000000 2.533156 0.803208 0.000000 0.595699 0.555312 1
3.352502 0.000000 2.616085 0.788346 0.000000 0.615232 0.558437 1
3.287110 0.000000 2.697416 0.773010 0.000000 0.634393 0.561503 1
3.219729 0.000000 2.777099 0.757209 0.000000 0.653173 0.564508 1
3.150401 0.000000 2.855086 0.740951 0.000000 0.671559 0.567449 1
3.079170 0.000000 2.931330 0.724247 0.000000 0.689541 0.570326 1
3.006082 0.000000 3.005787 0.707107 0.000000 0.707107 0.573137 1
2.931184 0.000000 3.078410 0.689541 0.000000 0.724247 0.575880 1
2.854521 0.000000 3.149158 0.671559 0.000000 0.740951 0.578552 1
2.776143 0.000000 3.217989 0.653173 0.000000 0.757209 0.581153 1
2.696099 0.000000 3.284862 0.634393 0.000000 0.773010 0.583682 1
2.614440 0.000000 3.349739 0.615232 0.000000 0.788346 0.586135 1
2.531216 0.000000 3.412582 0.595699 0.000000 0.803208 0.588513 1
2.446480 0.000000 3.473356 0.575808 0.000000 0.817585 0.590814 1
2.360284 0.000000 3.532025 0.555570 0.000000 0.831470 0.593035 1
2.272682 0.000000 3.588557 0.534998 0.000000 0.844854 0.595177 1
2.178587 0.000000 3.634342 0.514103 0.000000 0.857729 0.597237 1
2.088547 0.000000 3.686381 0.492898 0.000000 0.870087 0.599214 1
2.001983 0.000000 3.745016 0.471397 0.000000 0.881921 0.601107 1
1.909304 0.000000 3.792695 0.449611 0.000000 0.893224 0.602916 1
1.815494 0.000000 3.838091 0.427555 0.000000 0.903989 0.604638 1
1.720612 0.000000 3.881181 0.405241 0.000000 0.914210 0.606274 1
1.624714 0.000000 3.921941 0.382683 0.000000 0.923880 0.607821 1
1.527858 0.000000 3.960349 0.359895 0.000000 0.932993 0.609279 1
1.430102 0.000000 3.996385 0.336890 0.000000 0.941544 0.610647 1
1.331503 0.000000 4.030029 0.313682 0.000000 0.949528 0.611925 1
1.232121 0.000000 4.061264 0.290285 0.000000 0.956940 0.613110 1
1.132014 0.000000 4.090074 0.266713 0.000000 0.963776 0.614204 1
1.031242 0.000000 4.116442 0.242980 0.000000 0.970031 0.615205 1
0.929863 0.000000 4.140356 0.219101 0.000000 0.975702 0.616112 1
0.827937 0.000000 4.161803 0.195090 0.000000 0.980785 0.616926 1
0.725523 0.000000 4.180771 0.170962 0.000000 0.985278 0.617644 1
0.622681 0.000000 4.197250 0.146730 0.000000 0.989177 0.618268 1
0.519471 0.000000 4.211232 0.122411 0.000000 0.992480 0.618797 1
0.415953 0.000000 4.222710 0.098017 0.000000 0.995185 0.619230 1
0.312186 0.000000 4.231676 0.073565 0.000000 0.997290 0.619566 1
0.208232 0.000000 4.238127 0.049068 0.000000 0.998795 0.619807 1
0.104150 0.000000 4.242058 0.024541 0.000000 0.999699 0.619952 1
0.000000 0.000000 4.243467 0.000000 0.000000 1.000000 0.620000 1
-0.104157 0.000000 4.242352 -0.024541 0.000000 0.999699 0.619952 1
-0.208261 0.000000 4.238714 -0.049068 0.000000 0.998795 0.619807 1
-0.312251 0.000000 4.232554 -0.073565 0.000000 0.997290 0.619566 1
-0.416067 0.000000 4.223875 -0.098017 0.000000 0.995185 0.619230 1
-0.519649 0.000000 4.212679 -0.122411 0.000000 0.992480 0.618797 1
-0.622936 0.000000 4.198973 -0.146730 0.000000 0.989177 0.618268 1
-0.725868 0.000000 4.182762 -0.170962 0.000000 0.985278 0.617644 1
-0.828385 0.000000 4.164055 -0.195090 0.000000 0.980785 0.616926 1
-0.930425 0.000000 4.142859 -0.219101 0.000000 0.975702 0.616112 1
-1.031929 0.000000 4.119186 -0.242980 0.000000 0.970031 0.615205 1
-1.132837 0.000000 4.093047 -0.266713 0.000000 0.963776 0.614204 1
-1.233089 0.000000 4.064454 -0.290285 0.000000 0.956940 0.613110 1
-1.332624 0.000000 4.033423 -0.313682 0.000000 0.949528 0.611925 1
-1.431384 0.000000 3.999969 -0.336890 0.000000 0.941544 0.610647 1
-1.529308 0.000000 3.964108 -0.359895 0.000000 0.932993 0.609279 1
-1.626338 0.000000 3.925860 -0.382683 0.000000 0.923880 0.607821 1
