# x y z nx ny nz intensity label
4.240000 0.000000 0.000000 1.000000 0.000000 0.000000 0.460000 1
4.249014 0.000000 0.104307 0.999699 0.000000 0.024541 0.463927 1
4.245466 0.000000 0.208566 0.998795 0.000000 0.049068 0.467851 1
4.239356 0.000000 0.312713 0.997290 0.000000 0.073565 0.471770 1
4.230686 0.000000 0.416685 0.995185 0.000000 0.098017 0.475683 1
4.219458 0.000000 0.520419 0.992480 0.000000 0.122411 0.479586 1
4.205676 0.000000 0.623851 0.989177 0.000000 0.146730 0.483477 1
4.189348 0.000000 0.726918 0.985278 0.000000 0.170962 0.487354 1
4.170481 0.000000 0.829557 0.980785 0.000000 0.195090 0.491214 1
4.149084 0.000000 0.931704 0.975702 0.000000 0.219101 0.495056 1
4.125170 0.000000 1.033296 0.970031 0.000000 0.242980 0.498877 1
4.098750 0.000000 1.134271 0.963776 0.000000 0.266713 0.502674 1
4.069840 0.000000 1.234566 0.956940 0.000000 0.290285 0.506446 1
4.038456 0.000000 1.334118 0.949528 0.000000 0.313682 0.510189 1
4.004616 0.000000 1.432866 0.941544 0.000000 0.336890 0.513902 1
3.968340 0.000000 1.530748 0.932993 0.000000 0.359895 0.517583 1
3.929649 0.000000 1.627703 0.923880 0.000000 0.382683 0.521229 1
3.888568 0.000000 1.723672 0.914210 0.000000 0.405241 0.524839 1
3.845120 0.000000 1.818593 0.903989 0.000000 0.427555 0.528409 1
3.799331 0.000000 1.912408 0.893224 0.000000 0.449611 0.531938 1
3.751232 0.000000 2.005060 0.881921 0.000000 0.471397 0.535423 1
3.700850 0.000000 2.096489 0.870087 0.000000 0.492898 0.538864 1
3.648217 0.000000 2.186639 0.857729 0.000000 0.514103 0.542256 1
3.593367 0.000000 2.275456 0.844854 0.000000 0.534998 0.545600 1
3.536334 0.000000 2.362883 0.831470 0.000000 0.555570 0.548891 1
3.477154 0.000000 2.448866 0.817585 0.000000 0.575808 0.552129 1
3.415864 0.000000 2.533354 0.803208 0.000000 0.595699 0.555312 1
3.352502 0.000000 2.616294 0.788346 0.000000 0.615232 0.558437 1
3.287110 0.000000 2.697636 0.773010 0.000000 0.634393 0.561503 1
3.219729 0.000000 2.777330 0.757209 0.000000 0.653173 0.564508 1
3.150401 0.000000 2.855329 0.740951 0.000000 0.671559 0.567449 1
3.079170 0.000000 2.931584 0.724247 0.000000 0.689541 0.570326 1
3.006082 0.000000 3.006052 0.707107 0.000000 0.707107 0.573137 1
2.931184 0.000000 3.078686 0.689541 0.000000 0.724247 0.575880 1
2.854521 0.000000 3.149445 0.671559 0.000000 0.740951 0.578552 1
2.776143 0.000000 3.218287 0.653173 0.000000 0.757209 0.581153 1
2.696099 0.000000 3.285170 0.634393 0.000000 0.773010 0.583682 1
2.614440 0.000000 3.350058 0.615232 0.000000 0.788346 0.586135 1
2.531216 0.000000 3.412911 0.595699 0.000000 0.803208 0.588513 1
2.446480 0.000000 3.473695 0.575808 0.000000 0.817585 0.590814 1
2.360284 0.000000 3.532374 0.555570 0.000000 0.831470 0.593035 1
2.272682 0.000000 3.588915 0.534998 0.000000 0.844854 0.595177 1
2.178587 0.000000 3.634710 0.514103 0.000000 0.857729 0.597237 1
2.088547 0.000000 3.686758 0.492898 0.000000 0.870087 0.599214 1
2.001983 0.000000 3.745402 0.471397 0.000000 0.881921 0.601107 1
1.909304 0.000000 3.793089 0.449611 0.000000 0.893224 0.602916 1
1.815494 0.000000 3.838493 0.427555 0.000000 0.903989 0.604638 1
1.720612 0.000000 3.881591 0.405241 0.000000 0.914210 0.606274 1
1.624714 0.000000 3.922358 0.382683 0.000000 0.923880 0.607821 1
1.527858 0.000000 3.960773 0.359895 0.000000 0.932993 0.609279 1
1.430102 0.000000 3.996816 0.336890 0.000000 0.941544 0.610647 1
1.331503 0.000000 4.030467 0.313682 0.000000 0.949528 0.611925 1
1.232121 0.000000 4.061707 0.290285 0.000000 0.956940 0.613110 1
1.132014 0.000000 4.090522 0.266713 0.000000 0.963776 0.614204 1
1.031242 0.000000 4.116896 0.242980 0.000000 0.970031 0.615205 1
0.929863 0.000000 4.140814 0.219101 0.000000 0.975702 0.616112 1
0.827937 0.000000 4.162265 0.195090 0.000000 0.980785 0.616926 1
0.725523 0.000000 4.181236 0.170962 0.000000 0.985278 0.617644 1
0.622681 0.000000 4.197719 0.146730 0.000000 0.989177 0.618268 1
0.519471 0.000000 4.211704 0.122411 0.000000 0.992480 0.618797 1
0.415953 0.000000 4.223184 0.098017 0.000000 0.995185 0.619230 1
0.312186 0.000000 4.232152 0.073565 0.000000 0.997290 0.619566 1
0.208232 0.000000 4.238604 0.049068 0.000000 0.998795 0.619807 1
0.104150 0.000000 4.242535 0.024541 0.000000 0.999699 0.619952 1
0.000000 0.000000 4.243944 0.000000 0.000000 1.000000 0.620000 1
-0.104157 0.000000 4.242830 -0.024541 0.000000 0.999699 0.619952 1
-0.208261 0.000000 4.239191 -0.049068 0.000000 0.998795 0.619807 1
-0.312251 0.000000 4.233030 -0.073565 0.000000 0.997290 0.619566 1
-0.416067 0.000000 4.224348 -0.098017 0.000000 0.995185 0.619230 1
-0.519649 0.000000 4.213151 -0.122411 0.000000 0.992480 0.618797 1
-0.622936 0.000000 4.199442 -0.146730 0.000000 0.989177 0.618268 1
-0.725868 0.000000 4.183228 -0.170962 0.000000 0.985278 0.617644 1
-0.828385 0.000000 4.164517 -0.195090 0.000000 0.980785 0.616926 1
-0.930425 0.000000 4.143317 -0.219101 0.000000 0.975702 0.616112 1
-1.031929 0.000000 4.119639 -0.242980 0.000000 0.970031 0.615205 1
-1.132837 0.000000 4.093495 -0.266713 0.000000 0.963776 0.614204 1
-1.233089 0.000000 4.064897 -0.290285 0.000000 0.956940 0.613110 1
-1.332624 0.000000 4.033860 -0.313682 0.000000 0.949528 0.611925 1
-1.431384 0.000000 4.000400 -0.336890 0.000000 0.941544 0.610647 1
-1.529308 0.000000 3.964533 -0.359895 0.000000 0.932993 0.609279 1
-1.626338 0.000000 3.926278 -0.382683 0.000000 0.923880 0.607821 1
-1.722414 0.000000 3.885655 -0.405241 0.000000 0.914210 0.606274 1
-1.817477 0.000000 3.842686 -0.427555 0.000000 0.903989 0.604638 1
-1.911470 0.000000 3.797394 -0.449611 0.000000 0.893224 0.602916 1
-2.004335 0.000000 3.749802 -0.471397 0.000000 0.881921 0.601107 1
-2.091084 0.000000 3.691236 -0.492898 0.000000 0.870087 0.599214 1
