# x y z nx ny nz intensity label damage_type
-12.686441 0.252537 -0.019603 0.141143 -0.000084 0.989989 0.500000 1 0
-12.686591 0.000000 -0.019603 0.141143 -0.000084 0.989989 0.500000 1 0
-12.548941 0.252455 -0.039207 0.141143 -0.000084 0.989989 0.500000 1 0
-12.686291 0.505074 -0.019603 0.141143 -0.000084 0.989989 0.500000 1 0
-12.823941 0.252619 0.000000 0.141143 -0.000084 0.989989 0.500000 1 0
-12.411441 0.252373 -0.058621 0.139810 -0.000083 0.990178 0.500000 1 0
-12.411591 0.000000 -0.058621 0.139810 -0.000083 0.990178 0.500000 1 0
-12.273941 0.252292 -0.078036 0.139810 -0.000083 0.990178 0.500000 1 0
-12.411291 0.504747 -0.058621 0.139810 -0.000083 0.990178 0.500000 1 0
-12.548941 0.252455 -0.039207 0.139810 -0.000083 0.990178 0.500000 1 0
-12.136441 0.252210 -0.097075 0.137156 -0.000082 0.990549 0.500000 1 0
-12.136591 0.000000 -0.097075 0.137156 -0.000082 0.990549 0.500000 1 0
-11.998941 0.252128 -0.116114 0.137156 -0.000082 0.990549 0.500000 1 0
-12.136291 0.504420 -0.097075 0.137156 -0.000082 0.990549 0.500000 1 0
-12.273941 0.252292 -0.078036 0.137156 -0.000082 0.990549 0.500000 1 0
-11.861441 0.252046 -0.134594 0.133201 -0.000079 0.991089 0.500000 1 0
-11.861591 0.000000 -0.134594 0.133201 -0.000079 0.991089 0.500000 1 0
-11.723941 0.251964 -0.153073 0.133201 -0.000079 0.991089 0.500000 1 0
-11.861291 0.504092 -0.134594 0.133201 -0.000079 0.991089 0.500000 1 0
-11.998941 0.252128 -0.116114 0.133201 -0.000079 0.991089 0.500000 1 0
-11.586441 0.251882 -0.170816 0.127977 -0.000076 0.991777 0.500000 1 0
-11.586591 0.000000 -0.170816 0.127977 -0.000076 0.991777 0.500000 1 0
-11.448941 0.251801 -0.188559 0.127977 -0.000076 0.991777 0.500000 1 0
-11.586291 0.503765 -0.170816 0.127977 -0.000076 0.991777 0.500000 1 0
-11.723941 0.251964 -0.153073 0.127977 -0.000076 0.991777 0.500000 1 0
-11.311441 0.251719 -0.205393 0.121527 -0.000072 0.992588 0.500000 1 0
-11.311591 0.000000 -0.205393 0.121527 -0.000072 0.992588 0.500000 1 0
-11.173941 0.251637 -0.222228 0.121527 -0.000072 0.992588 0.500000 1 0
-11.311291 0.503437 -0.205393 0.121527 -0.000072 0.992588 0.500000 1 0
-11.448941 0.251801 -0.188559 0.121527 -0.000072 0.992588 0.500000 1 0
-11.036441 0.251555 -0.237993 0.113906 -0.000068 0.993492 0.500000 1 0
-11.036591 0.000000 -0.237993 0.113906 -0.000068 0.993492 0.500000 1 0
-10.898941 0.251473 -0.253757 0.113906 -0.000068 0.993492 0.500000 1 0
-11.036292 0.503110 -0.237993 0.113906 -0.000068 0.993492 0.500000 1 0
-11.173941 0.251637 -0.222228 0.113906 -0.000068 0.993492 0.500000 1 0
-10.761441 0.251391 -0.268300 0.105178 -0.000063 0.994453 0.500000 1 0
-10.761591 0.000000 -0.268300 0.105178 -0.000063 0.994453 0.500000 1 0
-10.623942 0.251309 -0.282843 0.105178 -0.000063 0.994453 0.500000 1 0
-10.761292 0.502783 -0.268300 0.105178 -0.000063 0.994453 0.500000 1 0
-10.898941 0.251473 -0.253757 0.105178 -0.000063 0.994453 0.500000 1 0
-10.486441 0.251228 -0.296023 0.095422 -0.000057 0.995437 0.500000 1 0
-10.486591 0.000000 -0.296023 0.095422 -0.000057 0.995437 0.500000 1 0
-10.348942 0.251146 -0.309204 0.095422 -0.000057 0.995437 0.500000 1 0
-10.486292 0.502455 -0.296023 0.095422 -0.000057 0.995437 0.500000 1 0
-10.623942 0.251309 -0.282843 0.095422 -0.000057 0.995437 0.500000 1 0
-10.211442 0.251064 -0.320896 0.084726 -0.000050 0.996404 0.500000 1 0
-10.211591 0.000000 -0.320896 0.084726 -0.000050 0.996404 0.500000 1 0
-10.073942 0.250982 -0.332588 0.084726 -0.000050 0.996404 0.500000 1 0
-10.211292 0.502128 -0.320896 0.084726 -0.000050 0.996404 0.500000 1 0
-10.348942 0.251146 -0.309204 0.084726 -0.000050 0.996404 0.500000 1 0
-9.936442 0.250900 -0.342678 0.073187 -0.000044 0.997318 0.500000 1 0
-9.936591 0.000000 -0.342678 0.073187 -0.000044 0.997318 0.500000 1 0
-9.798942 0.250818 -0.352769 0.073187 -0.000044 0.997318 0.500000 1 0
-9.936292 0.501800 -0.342678 0.073187 -0.000044 0.997318 0.500000 1 0
-10.073942 0.250982 -0.332588 0.073187 -0.000044 0.997318 0.500000 1 0
-9.661442 0.250737 -0.361160 0.060917 -0.000036 0.998143 0.500000 1 0
-9.661591 0.000000 -0.361160 0.060917 -0.000036 0.998143 0.500000 1 0
-9.523942 0.250655 -0.369552 0.060917 -0.000036 0.998143 0.500000 1 0
-9.661293 0.501473 -0.361160 0.060917 -0.000036 0.998143 0.500000 1 0
-9.798942 0.250818 -0.352769 0.060917 -0.000036 0.998143 0.500000 1 0
-9.386442 0.250573 -0.376164 0.048033 -0.000029 0.998846 0.500000 1 0
-9.386591 0.000000 -0.376164 0.048033 -0.000029 0.998846 0.500000 1 0
-9.248942 0.250491 -0.382776 0.048033 -0.000029 0.998846 0.500000 1 0
-9.386293 0.501146 -0.376164 0.048033 -0.000029 0.998846 0.500000 1 0
-9.523942 0.250655 -0.369552 0.048033 -0.000029 0.998846 0.500000 1 0
-9.111442 0.250409 -0.387545 0.034663 -0.000021 0.999399 0.500000 1 0
-9.111591 0.000000 -0.387545 0.034663 -0.000021 0.999399 0.500000 1 0
-8.973942 0.250327 -0.392314 0.034663 -0.000021 0.999399 0.500000 1 0
-9.111293 0.500818 -0.387545 0.034663 -0.000021 0.999399 0.500000 1 0
-9.248942 0.250491 -0.382776 0.034663 -0.000021 0.999399 0.500000 1 0
-8.836442 0.250245 -0.395194 0.020940 -0.000012 0.999781 0.500000 1 0
-8.836591 0.000000 -0.395194 0.020940 -0.000012 0.999781 0.500000 1 0
-8.698942 0.250164 -0.398074 0.020940 -0.000012 0.999781 0.500000 1 0
-8.836293 0.500491 -0.395194 0.020940 -0.000012 0.999781 0.500000 1 0
-8.973942 0.250327 -0.392314 0.020940 -0.000012 0.999781 0.500000 1 0
-8.561442 0.250082 -0.399037 0.007004 -0.000004 0.999976 0.500000 1 0
-8.561591 0.000000 -0.399037 0.007004 -0.000004 0.999976 0.500000 1 0
-8.423942 0.250000 -0.400000 0.007004 -0.000004 0.999976 0.500000 1 0
-8.561293 0.500164 -0.399037 0.007004 -0.000004 0.999976 0.500000 1 0
